id,name,members,buy_limit,value,high_alch,low_alch,examine
30079,Hueycoatl hide chaps,1,,6220,3732,2488,Made from real Huey hide!
30082,Hueycoatl hide vambraces,1,,4320,2592,1728,Made from real Huey hide!
30085,Hueycoatl hide,1,,110,66,44,Quite mesmerising to look at.
30088,Huasca seed,1,200,70,42,28,A huasca seed - plant in a herb patch.
30094,Grimy huasca,1,,25,15,10,It needs cleaning.
30097,Huasca,1,,75,45,30,A powerful herb.
30100,Huasca potion (unf),1,10000,25,15,10,I need another ingredient to finish this Huasca potion.
30125,Prayer regeneration potion(4),1,2000,300,180,120,4 doses of Prayer Regeneration potion.
30128,Prayer regeneration potion(3),1,2000,250,150,100,3 doses of Prayer Regeneration potion.
30131,Prayer regeneration potion(2),1,2000,200,120,80,2 doses of Prayer Regeneration potion.
30134,Prayer regeneration potion(1),1,2000,150,90,60,1 dose of Prayer Regeneration potion.
30137,Goading potion(4),1,2000,300,180,120,4 doses of Goading potion.
30140,Goading potion(3),1,,250,150,100,3 doses of Goading potion.
30143,Goading potion(2),1,,200,120,80,2 doses of Goading potion.
30146,Goading potion(1),1,,150,90,60,1 dose of Goading potion.
30321,Zombie helmet,1,50,160000,96000,64000,A rusty yet tough helmet.
30324,Broken zombie helmet,1,70,160000,96000,64000,An old rusty helmet. It needs repairing before it can be used.
30328,Dust,0,250,2,1,1,What you have here is some totally worthless dust. Excellent stuff!
30331,Raging echoes relic hunter (t1) armour set,1,,50000,30000,20000,"A set containing Raging Echoes boots (t1), Raging Echoes trousers (t1), Raging Echoes top (t1) and Raging Echoes hood (t1)."
30334,Raging echoes relic hunter (t2) armour set,1,,50000,30000,20000,"A set containing Raging Echoes boots (t2), Raging Echoes trousers (t2), Raging Echoes top (t2) and Raging Echoes hood (t2)."
30337,Raging echoes relic hunter (t3) armour set,1,,50000,30000,20000,"A set containing Raging Echoes boots (t3), Raging Echoes trousers (t3), Raging Echoes top (t3) and Raging Echoes hood (t3)."
30404,Raging echoes hat (t1),1,,100000,,,The headgear of a Raging Echoes relic hunter.
30406,Raging echoes top (t1),1,,100000,,,The coat of a Raging Echoes relic hunter.
30408,Raging echoes robeskirt (t1),1,,100000,,,The robes of a Raging Echoes relic hunter.
30410,Raging echoes boots (t1),1,,100000,,,The boots of a Raging Echoes relic hunter.
30412,Raging echoes hat (t2),1,,100000,60000,40000,The headgear of a Raging Echoes relic hunter.
30414,Raging echoes top (t2),1,,100000,60000,40000,The coat of a Raging Echoes relic hunter.
30416,Raging echoes robeskirt (t2),1,,100000,60000,40000,The robes of a Raging Echoes relic hunter.
30418,Raging echoes boots (t2),1,,100000,60000,40000,The boots of a Raging Echoes relic hunter.
30420,Raging echoes hat (t3),1,,100000,60000,40000,The headgear of a Raging Echoes relic hunter.
30422,Raging echoes top (t3),1,,100000,60000,40000,The coat of a Raging Echoes relic hunter.
30424,Raging echoes robeskirt (t3),1,,100000,60000,40000,The robes of a Raging Echoes relic hunter.
30426,Raging echoes boots (t3),1,,100000,60000,40000,The boots of a raging echo relic hunter.
30428,Raging echoes cane,1,,1000,600,400,The cane of a Raging Echoes relic hunter.
30430,Raging echoes banner,1,,1000,600,400,A banner showcasing the colours of Leagues V: Raging Echoes.
30432,Echo venator bow ornament kit,1,,5000,3000,2000,Used on a Venator Bow to decorate it in the style of Leagues V: Raging Echoes.
30443,Echo virtus ornament kit,1,,5000,3000,2000,Used on Virtus robes to decorate them in the style of Leagues V: Raging Echoes.
30451,Echo ahrim's ornament kit,1,,5000,3000,2000,Used on Ahrim's robes to decorate them in the style of Leagues V: Raging Echoes.
30453,Echo home teleport scroll,1,,25000,15000,10000,A scroll which unlocks the Raging Echoes Home Teleport animation.
30455,Raging echoes death scroll,1,,25000,15000,10000,A scroll which unlocks the Raging Echoes death and respawn animation.
30457,Raging echoes astral contact scroll,1,,25000,15000,10000,A scroll which unlocks the Raging Echoes Astral Contact.
30459,Raging echoes nexus scroll,1,,25000,15000,10000,Used on a Nexus inside your Player Owned House to decorate it in the style of Leagues V: Raging Echoes.
30461,Raging echoes portal scroll,1,,25000,15000,10000,Used on a portal inside your Player Owned House to decorate it in the style of Leagues V: Raging Echoes.
30554,Raging echoes rug,1,,500,300,200,An opulent rug dyed with the colours of the Raging Echoes league.
30557,Raging echoes curtains,1,5,500,300,200,Opulent curtains dyed with the colours of the Raging Echoes league.
30560,Raging echoes scrying pool scroll,1,,25000,15000,10000,Used on a Scrying Pool inside your Player Owned House to decorate it in the style of Leagues V: Raging Echoes.
30563,Raging echoes spirit tree scroll,1,,25000,15000,10000,Used on a Spirit Tree inside your Player Owned House to decorate it in the style of Leagues V: Raging Echoes.
30576,Bounty supply crate,1,,10000,6000,4000,A crate full of supplies.
30616,Bounty supply crate (manta ray),1,100,10000,,,A crate full of supplies.
30619,Bounty supply crate (anglerfish),1,100,10000,,,A crate full of supplies.
30628,Ice element staff crown,1,8,10000,6000,4000,A missing piece from a magical staff.
30631,Fire element staff crown,1,8,10000,6000,4000,A missing piece from a magical staff.
30634,Twinflame staff,1,8,50000,30000,20000,A magical staff imbued with the power of ice and fire.
30676,Nimbleness charm,1,,10000,6000,4000,"A magical, helpful charm."
30679,Stockpiling charm,1,,10000,6000,4000,"A magical, helpful charm."
30682,Accumulation charm,1,,10000,6000,4000,"A magical, helpful charm."
30685,Vulnerability charm,1,,10000,6000,4000,"A magical, helpful charm."
30744,Oathplate armour set,1,,145000,87000,58000,"A set containing a Oathplate helm, Oathplate chest, and Oathplate legs."
30750,Oathplate helm,1,,200000,120000,80000,A helm forged from infernal metal.
30753,Oathplate chest,1,,600000,360000,240000,A chestplate forged from infernal metal.
30756,Oathplate legs,1,,400000,240000,160000,Platelegs forged from infernal metal.
30759,Soulflame horn,1,5,220000,132000,88000,A horn sculpted in the depths of the earth. Its violent reverbrations fan the flames of the soul.
30765,Oathplate shards,1,,1000,600,400,A strange metal from a distant realm. It has long since lost its luster.
30771,Aether catalyst,1,25000,200,120,80,A piece of the cosmos' soul? Or souls belonging to the cosmos?
30773,Diabolic worms,1,8000,90,54,36,"Their subtle, pulsing glow would be great for catching anglerfish."
30775,Chasm teleport scroll,1,,10,6,4,"Ancient glyphs cover the paper, resembling those in the chasm of fire."
30795,Barrel of demonic tallow (full),1,,500,300,200,Somebody's been avoiding their cardio...
30800,Demonic tallow,1,11000,500,300,200,Somebody's been avoiding their cardio...
30810,Contract of Glyphic Attenuation,1,50,75000,,,A contract issued by Yama. Present it to him to discuss some new terms.
30813,Contract of Sensory Clouding,1,50,75000,,,A contract issued by Yama. Present it to him to discuss some new terms.
30816,Contract of Bloodied Blows,1,50,75000,,,A contract issued by Yama. Present it to him to discuss some new terms.
30819,Contract of Divine Severance,1,50,75000,,,A contract issued by Yama. Present it to him to discuss some new terms.
30822,Contract of Forfeit Breath,1,50,75000,,,A contract issued by Yama. Present it to him to discuss some new terms.
30825,Contract of Oathplate Acquisition,1,50,75000,,,A contract issued by Yama. Present it to him to discuss some new terms.
30828,Contract of Shard Acquisition,1,50,75000,,,A contract issued by Yama. Present it to him to discuss some new terms.
30831,Contract of Catalyst Acquisition,1,50,75000,,,A contract issued by Yama. Present it to him to discuss some new terms.
30834,Contract of Worm Acquisition,1,50,75000,,,A contract issued by Yama. Present it to him to discuss some new terms.
30837,Contract of Harmony Acquisition,1,50,75000,,,A contract issued by Yama. Present it to him to discuss some new terms.
30840,Contract of Familiar Acquisition,1,50,75000,,,A contract issued by Yama. Present it to him to discuss some new terms.
30843,Aether rune,1,25000,300,180,120,A combined cosmic and soul rune.
30848,Crushed infernal shale,1,25000,80,48,32,Speckled with smouldering rock.
30864,Infernal plate,1,,20,12,8,"Metal from infernus, waiting to be shaped at an anvil."
30895,Steel ring,1,,15000,9000,6000,A very old enchanted ring.
30900,Shark lure,1,10000,10,6,4,Sharks just can't get enough of these
30957,Earthbound tecpatl,1,,30000,18000,12000,Shaped from rock that was sharpened by time.
30998,Atlatl dart tips,1,10000,245,147,98,I can make some atlatl darts with these.
31004,Atlatl dart shaft,1,11000,220,132,88,An atlatl dart shaft.
31010,Headless atlatl dart,1,11000,245,147,98,An atlatl dart shaft with flights attached.
31024,Greenman carving,1,,9245,5547,3698,A mountable carving of a woodland spirit.
31027,Greenman statue,1,,9245,5547,3698,A garden statue of a woodland spirit.
31032,Ent branch,1,,220,132,88,A branch from an ent.
31034,Greenman mask,1,4,1,1,1,Makes you feel at one with nature.
31045,Bale of flax,1,13000,125,75,50,A tightly bound bundle of flax.
31049,Redwood hiking staff,1,,400,240,160,A decorative staff that provides support when hiking.
31081,Antler guard,1,,100000,60000,40000,Surprisingly flexible.
31086,Broken antler,1,,52,31,20,A broken antler from a custodian stalker.
31088,Avernic treads,1,8,192000,115200,76800,A finely crafted pair of boots.
31099,Mokhaiotl waystone,1,100,10000,6000,4000,A magical shard linked to Mokhaiotl.
31106,Confliction gauntlets,1,,400000,240000,160000,"A finely crafted pair of gloves, infused with magic power."
31111,Demon tear,1,13000,500,300,200,A strange glowing tear.
31115,Eye of Ayak (uncharged),1,8,6000000,3600000,2400000,This staff is imbued with demonic power. It is currently uncharged.
31136,Blood moon armour set,1,2,145000,87000,58000,"A set containing a Blood moon helm, Blood moon chestplate, Blood moon tassets and Dual macuahuitl."
31139,Blue moon armour set,1,2,145000,87000,58000,"A set containing a Blue moon helm, Blue moon chestplate, Blue moon tassets and Blue moon spear."
31142,Eclipse moon armour set,1,2,145000,87000,58000,"A set containing a Eclipse moon helm, Eclipse moon chestplate, Eclipse moon tassets and Eclipse atlatl."
31145,Torva armour set,1,2,145000,87000,58000,"A set containing a Torva full helm, Torva platebody and Torva platelegs."
31148,Virtus armour set,1,2,145000,87000,58000,"A set containing a Virtus mask, Virtus robe top and Virtus robe bottom."
31151,Rock-shell armour set,1,,145000,87000,58000,"A set containing a Rock-shell helm, Rock-shell plate, Rock-shell legs, Rock-shell boots and Rock-shell gloves."
31154,Skeletal armour set,1,2,145000,87000,58000,"A set containing a Skeletal helm, Skeletal top, Skeletal bottoms, Skeletal boots and Skeletal gloves."
31157,Spined armour set,1,,145000,87000,58000,"A set containing a Spined helm, Spined body, Spined chaps, Spined boots and Spined gloves."
31160,Swampbark armour set,1,2,145000,87000,58000,"A set containing a Swampbark helm, Swampbark body, Swampbark legs, Swampbark boots and Swampbark gloves."
31163,Bloodbark armour set,1,2,145000,87000,58000,"A set containing a Bloodbark helm, Bloodbark body, Bloodbark legs, Bloodbark boots and Bloodbark gloves."
31166,Mixed hide armour set,1,,145000,87000,58000,"A set containing a Mixed hide top, Mixed hide legs, Mixed hide boots and Mixed hide cape."
31169,Hueycoatl hide armour set,1,,145000,87000,58000,"A set containing a Hueycoatl hide coif, Hueycoatl hide body, Hueycoatl hide chaps and Hueycoatl hide vambraces."
31181,Grid master tabard,1,,100000,,,A symbol of grid mastery
31184,Grid master tabard (b),1,,100000,,,A symbol of grid mastery
31187,Grid master tabard (p),1,,100000,,,A symbol of grid mastery
31190,Grid master tabard (g),1,,100000,,,A symbol of grid mastery
31193,Swords and emblem,1,,100000,,,"Sadly, the blades are only decorative"
31196,Swords and emblem (b),1,,100000,,,"Sadly, the blades are only decorative"
31199,Swords and emblem (p),1,,100000,,,"Sadly, the blades are only decorative"
31202,Swords and emblem (g),1,,100000,,,"Sadly, the blades are only decorative"
31205,Grid master altar icon scroll,1,,2500000,,,Used to construct an icon to the iconic entrance into the world of Gielinor inside your Player owned house.
31208,Grid master torch scroll,1,,2500000,,,Used on a marble incense burner inside your Player owned house to change them to the Flames of Lloigh-enn.
31235,Gryphon feather,1,11000,15,9,6,A feather from a gryphon.
31243,Horn of Plenty (empty),1,15,20000,12000,8000,Sound the horn for a better hunt.
31245,Belle's folly (tarnished),1,,45000,27000,18000,This blade needs some work before it will be useable.
31248,Belle's folly,1,15,45000,27000,18000,A well balanced blade adorned with gold.
31255,Barnacle blaster,1,,20,12,8,"Rum, lemon and... crushed barnacles?"
31258,Kraken colada,1,,20,12,8,"Coconut milk, pineapple and... kraken ink?"
31261,Sailor's mirage,1,,20,12,8,"Vodka, apple, lime and... cactus spines?"
31383,Camphor pyre logs,1,,440,264,176,Camphor logs prepared with sacred oil for a funeral pyre.
31386,Ironwood pyre logs,1,,720,432,288,Ironwood logs prepared with sacred oil for a funeral pyre.
31389,Rosewood pyre logs,1,,960,576,384,Rosewood logs prepared with sacred oil for a funeral pyre.
31406,Dragon nails,1,13000,350,210,140,Keeps things in place fairly permanently.
31432,Camphor plank,1,13000,1500,900,600,A plank of hardy camphor.
31435,Ironwood plank,1,13000,1500,900,600,A plank of robust ironwood.
31438,Rosewood plank,1,,1500,900,600,A plank of exotic rosewood.
31441,Summon boat,1,,1,1,1,A tablet containing a magic spell.
31443,Teleport to boat,1,,1,1,1,A tablet containing a magic spell.
31454,Ball of cotton,0,,2,1,1,A neatly wrapped ball of cotton.
31457,Hemp,1,13000,30,18,12,I should use this with a spinning wheel.
31460,Cotton boll,1,,100,60,40,I should use this with a spinning wheel.
31463,Linen yarn,1,13000,6,3,2,Spun from flax.
31466,Hemp yarn,1,13000,35,21,14,Spun from hemp.
31469,Cotton yarn,1,13000,120,72,48,Spun from cotton bolls.
31472,Bolt of linen,1,13000,20,12,8,A bolt of linen.
31475,Bolt of canvas,1,13000,100,60,40,A bolt of canvas.
31478,Bolt of cotton,1,13000,400,240,160,A bolt of cotton.
31481,Elkhorn coral,1,13000,52,31,20,No elks were harmed in the making of this coral.
31484,Pillar coral,1,13000,104,62,41,A real community of the pillar.
31487,Umbral coral,1,11000,156,93,62,Seems to absorb light from all around it.
31502,Camphor sapling,1,,1,1,1,This sapling is ready to be replanted in a tree patch.
31505,Ironwood sapling,1,,1,1,1,This sapling is ready to be replanted in a tree patch.
31508,Rosewood sapling,1,,1,1,1,This sapling is ready to be replanted in a tree patch.
31511,Elkhorn frag,1,600,26,15,10,This can be propagated in a coral nursery.
31513,Pillar frag,1,600,52,31,20,This can be propagated in a coral nursery.
31515,Umbral frag,1,200,78,46,31,This can be propagated in a coral nursery.
31541,Flax seed,1,2000,5,3,2,A flax plant seed - plant in a hops patch.
31543,Hemp seed,1,2000,5,3,2,A hemp plant seed - plant in a hops patch.
31545,Cotton seed,1,2000,5,3,2,A cotton plant seed - plant in a hops patch.
31547,Camphor seed,1,200,60,36,24,Plant this in a plantpot of soil to grow a sapling.
31549,Ironwood seed,1,200,72,43,28,Plant this in a plantpot of soil to grow a sapling.
31551,Rosewood seed,1,200,80,48,32,Plant this in a plantpot of soil to grow a sapling.
31553,Raw swordtip squid,1,,100,60,40,I should try cooking this.
