id,name,runelite_const,config_name,members,tradeable,ge_tradeable,stackable,noted_id,placeholder_id,value,high_alch,low_alch,ge_buy_limit,weight_g,inventory_ops,ground_ops,examine,params
31851,Bottle of creator's cocktail,SAILING_CHARTING_DRINK_CRATE_CREATORS_COCKTAIL,sailing_charting_drink_crate_creators_cocktail,1,0,0,0,,-1,50,,,,3,Drink|Destroy,Take,A cocktail in everyone's favourite flavour: blue.,"{""295"":1}"
31852,Bottle of soul,SAILING_CHARTING_DRINK_CRATE_SOUL_BOTTLE,sailing_charting_drink_crate_soul_bottle,1,0,0,0,,-1,50,,,,3,Drink|Destroy,Take,The bottle boasts being the soul of de-party'd.,"{""295"":1}"
31853,Bottle of zul-rye beer,SAILING_CHARTING_DRINK_CRATE_ZUL_RYE,sailing_charting_drink_crate_zul_rye,1,0,0,0,,-1,50,,,,3,Drink|Destroy,Take,Intoxication guaranteed.,"{""295"":1}"
31854,Bottle of Captain Clop's mango gin,SAILING_CHARTING_DRINK_CRATE_MANGO_GIN,sailing_charting_drink_crate_mango_gin,1,0,0,0,,-1,50,,,,3,Drink|Destroy,Take,There is a picture of a centaur on the bottle with four peg legs.,"{""295"":1}"
31855,Bottle of slippery snake skins in possibly gravy,SAILING_CHARTING_DRINK_CRATE_SNAKE_GRAVY,sailing_charting_drink_crate_snake_gravy,1,0,0,0,,-1,50,,,,3,Drink|Destroy,Take,Trying to work out why someone would make this could be as mentally damaging as drinking it.,"{""295"":1}"
31856,Bottle of crystal clear water,SAILING_CHARTING_DRINK_CRATE_CRYSTAL_WATER,sailing_charting_drink_crate_crystal_water,1,0,0,0,,-1,50,,,,3,Drink|Destroy,Take,Flecks of shiny crystal can be seen in the water.,"{""295"":1}"
31857,Bottle of underground passteurised milk,SAILING_CHARTING_DRINK_CRATE_UNDERGROUND_MILK,sailing_charting_drink_crate_underground_milk,1,0,0,0,,-1,50,,,,3,Drink|Destroy,Take,"Due to a lack of cows, this milk was obtained from Kalrag.","{""295"":1}"
31858,Bottle of delicate elven wine,SAILING_CHARTING_DRINK_CRATE_ELVEN_WINE,sailing_charting_drink_crate_elven_wine,1,0,0,0,,-1,50,,,,3,Drink|Destroy,Take,Do real wine tasters consume the whole bottle in one swig?,"{""295"":1}"
31859,Bottle of sea spray,SAILING_CHARTING_DRINK_CRATE_SEA_SPRAY,sailing_charting_drink_crate_sea_spray,1,0,0,0,,-1,50,,,,3,Drink|Destroy,Take,"Danger, drink under pressure. Wear protective equipment when opening.","{""295"":1}"
31860,Bottle of banker's draught,SAILING_CHARTING_DRINK_CRATE_BANKERS_DRAUGHT,sailing_charting_drink_crate_bankers_draught,1,0,0,0,,-1,50,,,,3,Drink|Destroy,Take,"If your banker drinks this, seek independent financial advice immediately.","{""295"":1}"
31861,Bottle of headless unicornman's heady beer,SAILING_CHARTING_DRINK_CRATE_HEADLESS_UNICORNMAN,sailing_charting_drink_crate_headless_unicornman,1,0,0,0,,-1,50,,,,3,Drink|Destroy,Take,Will have you foaming at the neck hole.,"{""295"":1}"
31862,Bottle of soul juice,SAILING_CHARTING_DRINK_CRATE_SOUL_JUICE,sailing_charting_drink_crate_soul_juice,1,0,0,0,,-1,50,,,,3,Drink|Destroy,Take,"100% juice, never from consecrate.","{""295"":1}"
31863,Bottle of crocodile tears,SAILING_CHARTING_DRINK_CRATE_CROCODILE_TEARS,sailing_charting_drink_crate_crocodile_tears,1,0,0,0,,-1,50,,,,3,Drink|Destroy,Take,Recommended by 9/10 emotionally repressed actors.,"{""295"":1}"
31864,Bottle of fishier bladderier stout,SAILING_CHARTING_DRINK_CRATE_FISHIER_STOUT,sailing_charting_drink_crate_fishier_stout,1,0,0,0,,-1,50,,,,3,Drink|Destroy,Take,The process for getting more bladder into stout is patent pending.,"{""295"":1}"
31865,Daddy's special water's special water,SAILING_CHARTING_DRINK_CRATE_FISHIER_STOUT_WATER,sailing_charting_drink_crate_fishier_stout_water,1,0,0,0,,31866,2,,,,20,Drink|Destroy,Take,"Twice the special, twice the water.","{""295"":1}"
31866,null,Placeholder.SAILING_CHARTING_DRINK_CRATE_FISHIER_STOUT_WATER,placeholder_sailing_charting_drink_crate_fishier_stout_water,0,1,0,0,,31865,1,,,,0,Drop,Take,,
31867,The melted rocks,SAILING_CHARTING_DRINK_CRATE_FISHIER_STOUT_ICE,sailing_charting_drink_crate_fishier_stout_ice,1,0,0,0,,31868,2,,,,20,Drink|Destroy,Take,Ice cold and chilling to behold.,"{""295"":1}"
31868,null,Placeholder.SAILING_CHARTING_DRINK_CRATE_FISHIER_STOUT_ICE,placeholder_sailing_charting_drink_crate_fishier_stout_ice,0,1,0,0,,31867,1,,,,0,Drop,Take,,
31869,Chuck up's 'stew',SAILING_CHARTING_DRINK_CRATE_FISHIER_STOUT_STEW,sailing_charting_drink_crate_fishier_stout_stew,1,0,0,0,,31870,20,,,,1500,Drink|Destroy,Take,Now with more chunks!,"{""295"":1}"
31870,null,Placeholder.SAILING_CHARTING_DRINK_CRATE_FISHIER_STOUT_STEW,placeholder_sailing_charting_drink_crate_fishier_stout_stew,0,1,0,0,,31869,1,,,,0,Drop,Take,,
31871,Bottle of tangled toad's legs cider,SAILING_CHARTING_DRINK_CRATE_TOAD_CIDER,sailing_charting_drink_crate_toad_cider,1,0,0,0,,-1,50,,,,3,Drink|Destroy,Take,Six times more intoxicating than licking the toad raw.,"{""295"":1}"
31872,Bottle of Waterbirth blue lagoon,SAILING_CHARTING_DRINK_CRATE_BLUE_LAGOON,sailing_charting_drink_crate_blue_lagoon,1,0,0,0,,-1,50,,,,3,Drink|Destroy,Take,Now with extra woad for a more blue flavour.,"{""295"":1}"
31873,Bottle of fishtongue tonic,SAILING_CHARTING_DRINK_CRATE_FISHTONGUE_TONIC,sailing_charting_drink_crate_fishtongue_tonic,1,0,0,0,,-1,50,,,,3,Drink|Destroy,Take,"If you don't lick your lips, the tonic will for you.","{""295"":1}"
31874,Bottle of the endless night,SAILING_CHARTING_DRINK_CRATE_ENDLESS_NIGHT,sailing_charting_drink_crate_endless_night,1,0,0,0,,-1,50,,,,3,Drink|Destroy,Take,A warning on the bottle reads: DO NOT MIX WITH THE ENDLESS DAY.,"{""295"":1}"
31875,Bottle of exile's welcome,SAILING_CHARTING_DRINK_CRATE_EXILES_WELCOME,sailing_charting_drink_crate_exiles_welcome,1,0,0,0,,-1,50,,,,3,Drink|Destroy,Take,This drink was previously known as go-awade.,"{""295"":1}"
31876,Bottle of suqah-free cola,SAILING_CHARTING_DRINK_CRATE_SUQAH_COLA,sailing_charting_drink_crate_suqah_cola,1,0,0,0,,-1,50,,,,3,Drink|Destroy,Take,Implies something horrible about standard cola.,"{""295"":1}"
31877,Bottle of winter sun,SAILING_CHARTING_DRINK_CRATE_WINTER_SUN,sailing_charting_drink_crate_winter_sun,1,0,0,0,,-1,50,,,,3,Drink|Destroy,Take,Will warm you up on the coldest nights.,"{""295"":1}"
31878,Bottle of black lobster ale,SAILING_CHARTING_DRINK_CRATE_BLACK_LOBSTER,sailing_charting_drink_crate_black_lobster,1,0,0,0,,-1,50,,,,3,Drink|Destroy,Take,The lobster inside looks like a shell of its former self.,"{""295"":1}"
31879,Rare black lobster,SAILING_CHARTING_BLACK_LOBSTER,sailing_charting_black_lobster,1,0,0,0,,31880,1,,,,300,Shake|Destroy,Take,I wonder if there is one in every bottle?,"{""295"":1}"
31880,null,Placeholder.SAILING_CHARTING_BLACK_LOBSTER,placeholder_sailing_charting_black_lobster,0,1,0,0,,31879,1,,,,0,Drop,Take,,
31881,Bottle of dwarvern wizard's stout bomb,SAILING_CHARTING_DRINK_CRATE_DWARVERN_WIZARD,sailing_charting_drink_crate_dwarvern_wizard,1,0,0,0,,-1,50,,,,3,Drink|Destroy,Take,Will blow your tiny little mind.,"{""295"":1}"
31882,Bottle of KGP standard issue martini,SAILING_CHARTING_DRINK_CRATE_KGP_MARTINI,sailing_charting_drink_crate_kgp_martini,1,0,0,0,,-1,50,,,,3,Drink|Destroy,Take,"Neither shaken, nor stirred, but rolled down a hill in a snowball.","{""295"":1}"
31883,Bottle of graveyard corpse reviver,SAILING_CHARTING_DRINK_CRATE_CORPSE_REVIVER,sailing_charting_drink_crate_corpse_reviver,1,0,0,0,,-1,50,,,,3,Drink|Destroy,Take,Please collect corpse parts in one location before reviving.,"{""295"":1}"
31884,Bottle of Weiss meltwater,SAILING_CHARTING_DRINK_CRATE_WEISS_MELTWATER,sailing_charting_drink_crate_weiss_meltwater,1,0,0,0,,-1,50,,,,3,Drink|Destroy,Take,Formerly bottle of weice.,"{""295"":1}"
31885,Bottle of ol' random's reddest rum,SAILING_CHARTING_DRINK_CRATE_REDDEST_RUM,sailing_charting_drink_crate_reddest_rum,1,0,0,0,,-1,50,,,,3,Drink|Destroy,Take,Apparently no bottle of this rum is the same. That is an impressive upsell of poor quality control.,"{""295"":1}"
31886,Bottle of Elidinis's life water,SAILING_CHARTING_DRINK_CRATE_LIFE_WATER,sailing_charting_drink_crate_life_water,1,0,0,0,,-1,50,,,,3,Drink|Destroy,Take,"Looks like normal water, but if this journey has taught you anything, its that you shouldn't trust a floating sealed crate full of bottles of drink.","{""295"":1}"
31887,Bottle of possible albumen,SAILING_CHARTING_DRINK_CRATE_POSSIBLE_ALBUMEN,sailing_charting_drink_crate_possible_albumen,1,0,0,0,,-1,50,,,,3,Drink|Destroy,Take,"If it looks like egg whites, and quacks like egg whites, its probably duck egg whites.","{""295"":1}"
31888,Bottle of alone at sea,SAILING_CHARTING_DRINK_CRATE_ALONE_AT_SEA,sailing_charting_drink_crate_alone_at_sea,1,0,0,0,,-1,50,,,,3,Drink|Destroy,Take,"Crew, clear the deck, it's time for me to sample this unknown liquid alone.","{""295"":1}"
31889,Bottle of alco-sol,SAILING_CHARTING_DRINK_CRATE_ALCO_SOL,sailing_charting_drink_crate_alco_sol,1,0,0,0,,-1,50,,,,3,Drink|Destroy,Take,Gives a new meaning to blind drunk.,"{""295"":1}"
31890,Bottle of portal nexus perry,SAILING_CHARTING_DRINK_CRATE_PORTAL_PERRY,sailing_charting_drink_crate_portal_perry,1,0,0,0,,-1,50,,,,3,Drink|Destroy,Take,You'll be going places with this drink!,"{""295"":1}"
31891,Bottle of self-congratulation wine,SAILING_CHARTING_DRINK_CRATE_CONGRATULATION_WINE,sailing_charting_drink_crate_congratulation_wine,1,0,0,0,,-1,50,,,,3,Drink|Destroy,Take,Perfect for when you have no one to share your achievements with.,"{""295"":1}"
31892,Bottle of fish bladder stoutier,SAILING_CHARTING_DRINK_CRATE_FISH_STOUTIER,sailing_charting_drink_crate_fish_stoutier,1,0,0,0,,-1,50,,,,3,Drink|Destroy,Take,"25% the bottle size, 200% the punch.","{""295"":1}"
31893,Bottle of crystal clear vodka,SAILING_CHARTING_DRINK_CRATE_CRYSTAL_VODKA,sailing_charting_drink_crate_crystal_vodka,1,0,0,0,,-1,50,,,,3,Drink|Destroy,Take,"You can see straight through it, but you don't know for how much longer.","{""295"":1}"
31894,Bottle of spinning comp-kvass,SAILING_CHARTING_DRINK_CRATE_COMP_KVASS,sailing_charting_drink_crate_comp_kvass,1,0,0,0,,-1,50,,,,3,Drink|Destroy,Take,"Bottle not actual compass. Do not try to detect any fields, magnetic or otherwise whilst under the effect of this drink.","{""295"":1}"
31895,Bottle of puzzlers poteen,SAILING_CHARTING_DRINK_CRATE_PUZZLERS_POTEEN,sailing_charting_drink_crate_puzzlers_poteen,1,0,0,0,,-1,50,,,,3,Drink|Destroy,Take,Like a pub quiz without the pub!,"{""295"":1}"
31896,Bottle of wild wood whisky,SAILING_CHARTING_DRINK_CRATE_WILD_WHISKY,sailing_charting_drink_crate_wild_whisky,1,0,0,0,,-1,50,,,,3,Drink|Destroy,Take,Do not share with wildlife.,"{""295"":1}"
31897,Bottle of Robert's Port,SAILING_CHARTING_DRINK_CRATE_ROBERTS_PORT,sailing_charting_drink_crate_roberts_port,1,0,0,0,,-1,50,,,,3,Drink|Destroy,Take,Who is Robert and why does he have his own port? We will never know.,"{""295"":1}"
31898,Bottle of Sea Shandy 2,SAILING_CHARTING_DRINK_CRATE_SEA_SHANDY,sailing_charting_drink_crate_sea_shandy,1,0,0,0,,-1,50,,,,3,Drink|Destroy,Take,An improvement on an original recipe. A true classic.,"{""295"":1}"
31899,Bottle of monkfish bladder stout,SAILING_CHARTING_DRINK_CRATE_MONKFISH_STOUT,sailing_charting_drink_crate_monkfish_stout,1,0,0,0,,-1,50,,,,3,Drink|Destroy,Take,Somehow specifying the fish makes it sound worse.,"{""295"":1}"
31900,Bottle of lunarshine,SAILING_CHARTING_DRINK_CRATE_LUNARSHINE,sailing_charting_drink_crate_lunarshine,1,0,0,0,,-1,50,,,,3,Drink|Destroy,Take,Will put hairs on your hairs' hairs.,"{""295"":1}"
31901,Bottle of impling surprise,SAILING_CHARTING_DRINK_CRATE_DRUNK_IMPLING,sailing_charting_drink_crate_drunk_impling,1,0,0,0,,-1,50,,,,3,Drink|Destroy,Take,Which will you get? Collect them all!,"{""295"":1}"
31902,Bottle of mystery fruit cider,SAILING_CHARTING_DRINK_CRATE_MYSTERY_CIDER,sailing_charting_drink_crate_mystery_cider,1,0,0,0,,-1,50,,,,3,Drink|Destroy,Take,Made with 100% mystery fruit.,"{""295"":1}"
31903,Mystery fruit,SAILING_CHARTING_DRINK_CRATE_MYSTERY_FRUIT,sailing_charting_drink_crate_mystery_fruit,1,0,0,0,,31904,50,,,,85,Eat|Destroy,Take,Why not eat it and see what happens?,"{""295"":1}"
31904,null,Placeholder.SAILING_CHARTING_DRINK_CRATE_MYSTERY_FRUIT,placeholder_sailing_charting_drink_crate_mystery_fruit,0,1,0,0,,31903,1,,,,0,Drop,Take,,
31905,Bottle of Captain Cat's black rum,SAILING_CHARTING_DRINK_CRATE_SAILING_CAT,sailing_charting_drink_crate_sailing_cat,1,0,0,0,,-1,50,,,,3,Drink|Destroy,Take,Will keep you ready for work at all hours.,"{""295"":1}"
31906,Bronze cannonball,BRONZE_CANNONBALL,bronze_cannonball,1,1,1,1,,31907,2,1,1,11000,0,Drop,Take,Ammo suited for a boat's cannon.,"{""2456"":8083,""2382"":1}"
31907,null,Placeholder.BRONZE_CANNONBALL,placeholder_bronze_cannonball,0,1,0,0,,31906,1,,,,0,Drop,Take,,
31908,Iron cannonball,IRON_CANNONBALL,iron_cannonball,1,1,1,1,,31909,4,2,1,11000,0,Drop,Take,Ammo suited for a boat's cannon.,"{""2456"":8084,""2382"":1}"
31909,null,Placeholder.IRON_CANNONBALL,placeholder_iron_cannonball,0,1,0,0,,31908,1,,,,0,Drop,Take,,
31910,Mithril cannonball,MITHRIL_CANNONBALL,mithril_cannonball,1,1,1,1,,31911,60,36,24,11000,0,Drop,Take,Ammo suited for a boat's cannon.,"{""2456"":8086,""2382"":1}"
31911,null,Placeholder.MITHRIL_CANNONBALL,placeholder_mithril_cannonball,0,1,0,0,,31910,1,,,,0,Drop,Take,,
31912,Adamant cannonball,ADAMANT_CANNONBALL,adamant_cannonball,1,1,1,1,,31913,180,108,72,11000,0,Drop,Take,Ammo suited for a boat's cannon.,"{""2456"":8088,""2382"":1}"
31913,null,Placeholder.ADAMANT_CANNONBALL,placeholder_adamant_cannonball,0,1,0,0,,31912,1,,,,0,Drop,Take,,
31914,Rune cannonball,RUNE_CANNONBALL,rune_cannonball,1,1,1,1,,31915,1400,840,560,11000,0,Drop,Take,Ammo suited for a boat's cannon.,"{""2456"":8089,""2382"":1}"
31915,null,Placeholder.RUNE_CANNONBALL,placeholder_rune_cannonball,0,1,0,0,,31914,1,,,,0,Drop,Take,,
31916,Dragon cannonball,DRAGON_CANNONBALL,dragon_cannonball,1,1,1,1,,31917,1800,1080,720,11000,0,Drop,Take,Ammo suited for a boat's cannon.,"{""2456"":8090,""2382"":1}"
31917,null,Placeholder.DRAGON_CANNONBALL,placeholder_dragon_cannonball,0,1,0,0,,31916,1,,,,0,Drop,Take,,
31918,Bronze chainshot cannonball,BRONZE_CHAINSHOT_CANNONBALL,bronze_chainshot_cannonball,1,1,1,1,,31919,4,2,1,,0,Drop,Take,Ammo suited for a boat's cannon.,"{""434"":13,""436"":5,""2456"":16232,""2382"":1}"
31919,null,Placeholder.BRONZE_CHAINSHOT_CANNONBALL,placeholder_bronze_chainshot_cannonball,0,1,0,0,,31918,1,,,,0,Drop,Take,,
31920,Iron chainshot cannonball,IRON_CHAINSHOT_CANNONBALL,iron_chainshot_cannonball,1,1,1,1,,31921,8,4,3,,0,Drop,Take,Ammo suited for a boat's cannon.,"{""434"":13,""436"":20,""2456"":16234,""2382"":1}"
31921,null,Placeholder.IRON_CHAINSHOT_CANNONBALL,placeholder_iron_chainshot_cannonball,0,1,0,0,,31920,1,,,,0,Drop,Take,,
31922,Steel chainshot cannonball,STEEL_CHAINSHOT_CANNONBALL,steel_chainshot_cannonball,1,1,1,1,,31923,10,6,4,,0,Drop,Take,Ammo suited for a boat's cannon.,"{""434"":13,""436"":35,""2456"":16236,""2382"":1}"
31923,null,Placeholder.STEEL_CHAINSHOT_CANNONBALL,placeholder_steel_chainshot_cannonball,0,1,0,0,,31922,1,,,,0,Drop,Take,,
31924,Mithril chainshot cannonball,MITHRIL_CHAINSHOT_CANNONBALL,mithril_chainshot_cannonball,1,1,1,1,,31925,120,72,48,,0,Drop,Take,Ammo suited for a boat's cannon.,"{""434"":13,""436"":55,""2456"":16238,""2382"":1}"
31925,null,Placeholder.MITHRIL_CHAINSHOT_CANNONBALL,placeholder_mithril_chainshot_cannonball,0,1,0,0,,31924,1,,,,0,Drop,Take,,
31926,Adamant chainshot cannonball,ADAMANT_CHAINSHOT_CANNONBALL,adamant_chainshot_cannonball,1,1,1,1,,31927,360,216,144,,0,Drop,Take,Ammo suited for a boat's cannon.,"{""434"":13,""436"":75,""2456"":16240,""2382"":1}"
31927,null,Placeholder.ADAMANT_CHAINSHOT_CANNONBALL,placeholder_adamant_chainshot_cannonball,0,1,0,0,,31926,1,,,,0,Drop,Take,,
31928,Rune chainshot cannonball,RUNE_CHAINSHOT_CANNONBALL,rune_chainshot_cannonball,1,1,1,1,,31929,2800,1680,1120,,0,Drop,Take,Ammo suited for a boat's cannon.,"{""434"":13,""436"":90,""2456"":16242,""2382"":1}"
31929,null,Placeholder.RUNE_CHAINSHOT_CANNONBALL,placeholder_rune_chainshot_cannonball,0,1,0,0,,31928,1,,,,0,Drop,Take,,
31930,Dragon chainshot cannonball,DRAGON_CHAINSHOT_CANNONBALL,dragon_chainshot_cannonball,1,1,1,1,,31931,3600,2160,1440,,0,Drop,Take,Ammo suited for a boat's cannon.,"{""2456"":16244,""2382"":1}"
31931,null,Placeholder.DRAGON_CHAINSHOT_CANNONBALL,placeholder_dragon_chainshot_cannonball,0,1,0,0,,31930,1,,,,0,Drop,Take,,
31932,Bronze incendiary cannonball,BRONZE_INCENDIARY_CANNONBALL,bronze_incendiary_cannonball,1,1,1,1,,31933,4,2,1,,0,Drop,Take,Ammo suited for a boat's cannon.,"{""434"":13,""436"":5,""2456"":16231,""2382"":1}"
31933,null,Placeholder.BRONZE_INCENDIARY_CANNONBALL,placeholder_bronze_incendiary_cannonball,0,1,0,0,,31932,1,,,,0,Drop,Take,,
31934,Iron incendiary cannonball,IRON_INCENDIARY_CANNONBALL,iron_incendiary_cannonball,1,1,1,1,,31935,8,4,3,,0,Drop,Take,Ammo suited for a boat's cannon.,"{""434"":13,""436"":20,""2456"":16233,""2382"":1}"
31935,null,Placeholder.IRON_INCENDIARY_CANNONBALL,placeholder_iron_incendiary_cannonball,0,1,0,0,,31934,1,,,,0,Drop,Take,,
31936,Steel incendiary cannonball,STEEL_INCENDIARY_CANNONBALL,steel_incendiary_cannonball,1,1,1,1,,31937,10,6,4,,0,Drop,Take,Ammo suited for a boat's cannon.,"{""434"":13,""436"":35,""2456"":16235,""2382"":1}"
31937,null,Placeholder.STEEL_INCENDIARY_CANNONBALL,placeholder_steel_incendiary_cannonball,0,1,0,0,,31936,1,,,,0,Drop,Take,,
31938,Mithril incendiary cannonball,MITHRIL_INCENDIARY_CANNONBALL,mithril_incendiary_cannonball,1,1,1,1,,31939,120,72,48,,0,Drop,Take,Ammo suited for a boat's cannon.,"{""434"":13,""436"":55,""2456"":16237,""2382"":1}"
31939,null,Placeholder.MITHRIL_INCENDIARY_CANNONBALL,placeholder_mithril_incendiary_cannonball,0,1,0,0,,31938,1,,,,0,Drop,Take,,
31940,Adamant incendiary cannonball,ADAMANT_INCENDIARY_CANNONBALL,adamant_incendiary_cannonball,1,1,1,1,,31941,360,216,144,,0,Drop,Take,Ammo suited for a boat's cannon.,"{""434"":13,""436"":75,""2456"":16239,""2382"":1}"
31941,null,Placeholder.ADAMANT_INCENDIARY_CANNONBALL,placeholder_adamant_incendiary_cannonball,0,1,0,0,,31940,1,,,,0,Drop,Take,,
31942,Rune incendiary cannonball,RUNE_INCENDIARY_CANNONBALL,rune_incendiary_cannonball,1,1,1,1,,31943,2800,1680,1120,,0,Drop,Take,Ammo suited for a boat's cannon.,"{""434"":13,""436"":90,""2456"":16241,""2382"":1}"
31943,null,Placeholder.RUNE_INCENDIARY_CANNONBALL,placeholder_rune_incendiary_cannonball,0,1,0,0,,31942,1,,,,0,Drop,Take,,
31944,Dragon incendiary cannonball,DRAGON_INCENDIARY_CANNONBALL,dragon_incendiary_cannonball,1,1,1,1,,31945,3600,2160,1440,,0,Drop,Take,Ammo suited for a boat's cannon.,"{""2456"":16243,""2382"":1}"
31945,null,Placeholder.DRAGON_INCENDIARY_CANNONBALL,placeholder_dragon_incendiary_cannonball,0,1,0,0,,31944,1,,,,0,Drop,Take,,
31946,Echo pearl,ECHO_PEARL,echo_pearl,1,1,1,0,31947,31948,8000,4800,3200,,1000,Inspect|Drop,Take,"A glowing pearl. As you stare into it, you can hear the sound of the ocean.","{""2382"":1}"
31947,null,Cert.ECHO_PEARL,cert_echo_pearl,0,1,0,0,31946,-1,1,,,,0,Drop,Take,,
31948,null,Placeholder.ECHO_PEARL,placeholder_echo_pearl,0,1,0,0,,31946,1,,,,0,Drop,Take,,
31949,Bottled storm,BOTTLED_STORM,bottled_storm,1,1,1,0,31950,31951,8000,4800,3200,,500,Inspect|Drop,Take,A violently shaking container with the furious power of the sea inside.,"{""2382"":1}"
31950,null,Cert.BOTTLED_STORM,cert_bottled_storm,0,1,0,0,31949,-1,1,,,,0,Drop,Take,,
31951,null,Placeholder.BOTTLED_STORM,placeholder_bottled_storm,0,1,0,0,,31949,1,,,,0,Drop,Take,,
31952,Swift albatross feather,SWIFT_ALBATROSS_FEATHER,swift_albatross_feather,1,1,1,1,,31953,8000,4800,3200,15,0,Inspect|Drop,Take,An elegant feather from an albatross. Not so swift anymore.,"{""2382"":1}"
31953,null,Placeholder.SWIFT_ALBATROSS_FEATHER,placeholder_swift_albatross_feather,0,1,0,0,,31952,1,,,,0,Drop,Take,,
31954,Narwhal horn,NARWHAL_HORN,narwhal_horn,1,1,1,0,31955,31956,8000,4800,3200,15,1500,Inspect|Drop,Take,The sharp horn of a narwhal.,"{""2382"":1}"
31955,null,Cert.NARWHAL_HORN,cert_narwhal_horn,0,1,0,0,31954,-1,1,,,,0,Drop,Take,,
31956,null,Placeholder.NARWHAL_HORN,placeholder_narwhal_horn,0,1,0,0,,31954,1,,,,0,Drop,Take,,
31957,Narwhal horn knife,NARWHAL_HORN_KNIFE,narwhal_horn_knife,1,0,0,0,,31958,1,,,,1000,Drop,Take,A sharp knife fashioned from the horn of a narwhal.,"{""2382"":1}"
31958,null,Placeholder.NARWHAL_HORN_KNIFE,placeholder_narwhal_horn_knife,0,1,0,0,,31957,1,,,,0,Drop,Take,,
31959,Ray barbs,RAY_BARBS,ray_barbs,1,1,1,1,,31960,8000,4800,3200,15,0,Inspect|Drop,Take,The barbed tip of a ray's tail.,"{""2382"":1}"
31960,null,Placeholder.RAY_BARBS,placeholder_ray_barbs,0,1,0,0,,31959,1,,,,0,Drop,Take,,
31961,Broken dragon hook,BROKEN_DRAGON_HOOK,broken_dragon_hook,1,1,1,0,31962,31963,8000,4800,3200,,5000,Inspect|Drop,Take,A broken hook from an exquisite salvaging hook.,"{""2382"":1}"
31962,null,Cert.BROKEN_DRAGON_HOOK,cert_broken_dragon_hook,0,1,0,0,31961,-1,1,,,,0,Drop,Take,,
31963,null,Placeholder.BROKEN_DRAGON_HOOK,placeholder_broken_dragon_hook,0,1,0,0,,31961,1,,,,0,Drop,Take,,
31964,Repair kit,BOAT_REPAIR_KIT,boat_repair_kit,1,1,1,0,31965,31966,150,90,60,13000,500,Apply|Drop,Take,A simple wooden boat repair kit.,"{""434"":22,""436"":1}"
31965,null,Cert.BOAT_REPAIR_KIT,cert_boat_repair_kit,0,1,0,0,31964,-1,1,,,,0,Drop,Take,,
31966,null,Placeholder.BOAT_REPAIR_KIT,placeholder_boat_repair_kit,0,1,0,0,,31964,1,,,,0,Drop,Take,,
31967,Oak repair kit,BOAT_REPAIR_KIT_OAK,boat_repair_kit_oak,1,1,1,0,31968,31969,400,240,160,13000,500,Apply|Drop,Take,A boat repair kit made from oak.,"{""434"":22,""436"":19}"
31968,null,Cert.BOAT_REPAIR_KIT_OAK,cert_boat_repair_kit_oak,0,1,0,0,31967,-1,1,,,,0,Drop,Take,,
31969,null,Placeholder.BOAT_REPAIR_KIT_OAK,placeholder_boat_repair_kit_oak,0,1,0,0,,31967,1,,,,0,Drop,Take,,
31970,Teak repair kit,BOAT_REPAIR_KIT_TEAK,boat_repair_kit_teak,1,1,1,0,31971,31972,1000,600,400,13000,500,Apply|Drop,Take,A boat repair kit made from teak.,"{""434"":22,""436"":30}"
31971,null,Cert.BOAT_REPAIR_KIT_TEAK,cert_boat_repair_kit_teak,0,1,0,0,31970,-1,1,,,,0,Drop,Take,,
31972,null,Placeholder.BOAT_REPAIR_KIT_TEAK,placeholder_boat_repair_kit_teak,0,1,0,0,,31970,1,,,,0,Drop,Take,,
31973,Mahogany repair kit,BOAT_REPAIR_KIT_MAHOGANY,boat_repair_kit_mahogany,1,1,1,0,31974,31975,2500,1500,1000,13000,500,Apply|Drop,Take,A strong boat repair kit made from mahogany.,"{""434"":22,""436"":47}"
