group_class,child_const,group_id,child_id,packed_id,packed_hex
VardorvisQte,BACKGROUND_GRADIENT,833,2,54591490,0x03410002
VardorvisQte,DODGER,833,3,54591491,0x03410003
VardorvisQte,FOREGROUND_TENTACLES,833,4,54591492,0x03410004
VardorvisQte,MAIN,833,5,54591493,0x03410005
VardorvisQte,QTE_MODEL_6,833,6,54591494,0x03410006
VardorvisQte,QTE_MODEL_5,833,7,54591495,0x03410007
VardorvisQte,QTE_MODEL_4,833,8,54591496,0x03410008
VardorvisQte,QTE_MODEL_3,833,9,54591497,0x03410009
VardorvisQte,QTE_MODEL_2,833,10,54591498,0x0341000a
VardorvisQte,QTE_MODEL_1,833,11,54591499,0x0341000b
Sanity,UNIVERSE,834,0,54657024,0x03420000
Sanity,FADE,834,1,54657025,0x03420001
Sanity,DODGER,834,2,54657026,0x03420002
Sanity,OVERLAY,834,3,54657027,0x03420003
Sanity,SANITY_ORB,834,4,54657028,0x03420004
Sanity,SANITY_BACKGROUND,834,5,54657029,0x03420005
Sanity,SANITY_ICON,834,6,54657030,0x03420006
Sanity,FADER,834,7,54657031,0x03420007
Sanity,SANITY_BAR,834,8,54657032,0x03420008
Sanity,ICON,834,9,54657033,0x03420009
Sanity,SANITY_BAR_BACKGROUND,834,10,54657034,0x0342000a
Sanity,SANITY_BAR_FOREGROUND,834,11,54657035,0x0342000b
Sanity,SANITY_BAR_FOREGROUND_SHINE,834,12,54657036,0x0342000c
Sanity,SANITY_PERCENTAGE,834,13,54657037,0x0342000d
Sanity,SANITY_BAR_RECT4,834,14,54657038,0x0342000e
Sanity,SANITY_BAR_RECT5,834,15,54657039,0x0342000f
Dt2Survival,UNIVERSE,835,0,54722560,0x03430000
Dt2Survival,FADE,835,1,54722561,0x03430001
Dt2Survival,FADER,835,2,54722562,0x03430002
Dt2Survival,DODGER,835,3,54722563,0x03430003
Dt2Survival,OVERLAY,835,4,54722564,0x03430004
Dt2Survival,TIME,835,5,54722565,0x03430005
Dt2Survival,TIME_TITLE,835,6,54722566,0x03430006
Dt2Survival,TIME_TEXT,835,7,54722567,0x03430007
Dt2Survival,HEALTH_BAR,835,8,54722568,0x03430008
Dt2Survival,HEALTH_BAR_BACKGROUND,835,9,54722569,0x03430009
Dt2Survival,HEALTH_BAR_FOREGROUND,835,10,54722570,0x0343000a
Dt2Survival,HEALTH_BAR_FOREGROUND_SHINE,835,11,54722571,0x0343000b
Dt2Survival,HEALTH_PERCENTAGE,835,12,54722572,0x0343000c
Dt2Survival,HEALTH_BAR_RECT4,835,13,54722573,0x0343000d
Dt2Survival,HEALTH_BAR_RECT5,835,14,54722574,0x0343000e
Dt2Survival,HEALTH_BAR_RECT6,835,15,54722575,0x0343000f
Dt2Survival,HEALTH_BAR_RECT7,835,16,54722576,0x03430010
Dt2Infection,UNIVERSE,836,0,54788096,0x03440000
Dt2Infection,FADE,836,1,54788097,0x03440001
Dt2Infection,FADER,836,2,54788098,0x03440002
Dt2Infection,DODGER,836,3,54788099,0x03440003
Dt2Infection,OVERLAY,836,4,54788100,0x03440004
Dt2Infection,INFECTION_BAR,836,5,54788101,0x03440005
Dt2Infection,INFECTION_BAR_BACKGROUND,836,6,54788102,0x03440006
Dt2Infection,INFECTION_BAR_FOREGROUND,836,7,54788103,0x03440007
Dt2Infection,INFECTION_BAR_FOREGROUND_SHINE,836,8,54788104,0x03440008
Dt2Infection,INFECTION_PERCENTAGE,836,9,54788105,0x03440009
Dt2Infection,INFECTION_BAR_RECT4,836,10,54788106,0x0344000a
Dt2Infection,INFECTION_BAR_RECT5,836,11,54788107,0x0344000b
Dt2Infection,ICON,836,12,54788108,0x0344000c
Dt2Infection,INFECTION_ORB,836,13,54788109,0x0344000d
Dt2Infection,INFECTION_BACKGROUND,836,14,54788110,0x0344000e
Dt2Infection,INFECTION_ICON,836,15,54788111,0x0344000f
Dt2Textoverlay,UNIVERSE,837,0,54853632,0x03450000
Dt2Textoverlay,BACK,837,1,54853633,0x03450001
Dt2Textoverlay,TEXT_OUTER,837,2,54853634,0x03450002
Dt2Textoverlay,TEXT_LAYER,837,3,54853635,0x03450003
Dt2Textoverlay,TEXT_SHADOW_1,837,4,54853636,0x03450004
Dt2Textoverlay,TEXT_SHADOW_2,837,5,54853637,0x03450005
Dt2Textoverlay,TEXT_SHADOW_3,837,6,54853638,0x03450006
Dt2Textoverlay,TEXT_SHADOW_4,837,7,54853639,0x03450007
Dt2Textoverlay,TEXT_SHADOW_5,837,8,54853640,0x03450008
Dt2Textoverlay,TEXT_SHADOW_6,837,9,54853641,0x03450009
Dt2Textoverlay,TEXT_SHADOW_7,837,10,54853642,0x0345000a
Dt2Textoverlay,TEXT_SHADOW_8,837,11,54853643,0x0345000b
Dt2Textoverlay,TEXT,837,12,54853644,0x0345000c
Dt2Textoverlay,FRONT,837,13,54853645,0x0345000d
Dt2WarmindPuzzle,UNIVERSE,838,0,54919168,0x03460000
Dt2WarmindPuzzle,CONTENTS,838,1,54919169,0x03460001
Dt2WarmindPuzzle,FRAME,838,2,54919170,0x03460002
Dt2WarmindPuzzle,BACKGROUND,838,3,54919171,0x03460003
Dt2WarmindPuzzle,BUTTON,838,4,54919172,0x03460004
Dt2WarmindPuzzle,CLOSEBUTTON,838,5,54919173,0x03460005
Dt2WarmindPuzzle,NOTE,838,6,54919174,0x03460006
Dt2WarmindPuzzle,NOTE_MODEL0,838,7,54919175,0x03460007
Dt2WarmindPuzzle,NOTE_MODEL1,838,8,54919176,0x03460008
Dt2WarmindPuzzle,NOTE_TEXT2,838,9,54919177,0x03460009
Dt2WarmindPuzzle,NOTE_TEXT3,838,10,54919178,0x0346000a
Dt2WarmindPuzzle,NOTE_TEXT4,838,11,54919179,0x0346000b
Dt2WarmindPuzzle,NOTE_TEXT5,838,12,54919180,0x0346000c
Dt2WarmindPuzzle,NOTE_TEXT6,838,13,54919181,0x0346000d
Dt2WarmindPuzzle,GRID,838,14,54919182,0x0346000e
Dt2WarmindPuzzle,SQUARES_RECT0,838,15,54919183,0x0346000f
Dt2WarmindPuzzle,SQUARES_RECT1,838,16,54919184,0x03460010
Dt2WarmindPuzzle,SQUARES_RECT2,838,17,54919185,0x03460011
Dt2WarmindPuzzle,SQUARES_RECT3,838,18,54919186,0x03460012
Dt2WarmindPuzzle,SQUARES_RECT4,838,19,54919187,0x03460013
Dt2WarmindPuzzle,SQUARES_RECT5,838,20,54919188,0x03460014
Dt2WarmindPuzzle,SQUARES_RECT6,838,21,54919189,0x03460015
Dt2WarmindPuzzle,SQUARES_RECT7,838,22,54919190,0x03460016
Dt2WarmindPuzzle,SQUARES_RECT8,838,23,54919191,0x03460017
Dt2WarmindPuzzle,SQUARES_RECT9,838,24,54919192,0x03460018
Dt2WarmindPuzzle,SQUARES_RECT10,838,25,54919193,0x03460019
Dt2WarmindPuzzle,SQUARES_RECT11,838,26,54919194,0x0346001a
Dt2WarmindPuzzle,SQUARES_RECT12,838,27,54919195,0x0346001b
Dt2WarmindPuzzle,SQUARES_RECT13,838,28,54919196,0x0346001c
Dt2WarmindPuzzle,LINES_RECT0,838,29,54919197,0x0346001d
Dt2WarmindPuzzle,LINES_RECT1,838,30,54919198,0x0346001e
Dt2WarmindPuzzle,LINES_RECT2,838,31,54919199,0x0346001f
Dt2WarmindPuzzle,SQUARES,838,32,54919200,0x03460020
Dt2WarmindPuzzle,SQUARES_RECT14,838,33,54919201,0x03460021
Dt2WarmindPuzzle,LINES,838,34,54919202,0x03460022
Dt2WarmindPuzzle,CELLS,838,35,54919203,0x03460023
Dt2WarmindPuzzle,LINES_RECT3,838,36,54919204,0x03460024
Dt2WarmindPuzzle,LINES_RECT4,838,37,54919205,0x03460025
Dt2WarmindPuzzle,LINES_RECT5,838,38,54919206,0x03460026
Dt2WarmindPuzzle,LINES_RECT6,838,39,54919207,0x03460027
Dt2WarmindPuzzle,LINES_RECT7,838,40,54919208,0x03460028
Dt2WarmindPuzzle,LINES_RECT8,838,41,54919209,0x03460029
Dt2WarmindPuzzle,LINES_RECT9,838,42,54919210,0x0346002a
Dt2WarmindPuzzle,LINES_RECT10,838,43,54919211,0x0346002b
Dt2WarmindPuzzle,LINES_RECT11,838,44,54919212,0x0346002c
Dt2WarmindPuzzle,LINES_RECT12,838,45,54919213,0x0346002d
Dt2WarmindPuzzle,LINES_RECT13,838,46,54919214,0x0346002e
Dt2WarmindPuzzle,LINES_RECT14,838,47,54919215,0x0346002f
Dt2WarmindPuzzle,LINES_RECT15,838,48,54919216,0x03460030
Dt2WarmindPuzzle,LINES_RECT16,838,49,54919217,0x03460031
Dt2WarmindPuzzle,LINES_RECT17,838,50,54919218,0x03460032
Dt2WarmindPuzzle,LINES_RECT18,838,51,54919219,0x03460033
Dt2WarmindPuzzle,LINES_RECT19,838,52,54919220,0x03460034
Dt2WarmindPuzzle,LINES_RECT20,838,53,54919221,0x03460035
Dt2WarmindPuzzle,LINES_RECT21,838,54,54919222,0x03460036
Dt2WarmindPuzzle,LINES_RECT22,838,55,54919223,0x03460037
Dt2WarmindPuzzle,LINES_RECT23,838,56,54919224,0x03460038
Dt2WarmindPuzzle,LINES_RECT24,838,57,54919225,0x03460039
Dt2WarmindPuzzle,LINES_RECT25,838,58,54919226,0x0346003a
Dt2WarmindPuzzle,LINES_RECT26,838,59,54919227,0x0346003b
Dt2Smokeoverlay,UNIVERSE,839,0,54984704,0x03470000
Dt2Smokeoverlay,FADE,839,1,54984705,0x03470001
GhorrockRequisitionNote,UNIVERSE,840,0,55050240,0x03480000
GhorrockRequisitionNote,MAIN,840,1,55050241,0x03480001
GhorrockRequisitionNote,MAIN_MODEL0,840,2,55050242,0x03480002
GhorrockRequisitionNote,CLOSE,840,3,55050243,0x03480003
GhorrockRequisitionNote,CONTENT,840,4,55050244,0x03480004
GhorrockRequisitionNote,CONTENT_TEXT0,840,5,55050245,0x03480005
GhorrockRequisitionNote,GRID,840,6,55050246,0x03480006
GhorrockRequisitionNote,GRID_LINE0,840,7,55050247,0x03480007
GhorrockRequisitionNote,GRID_LINE1,840,8,55050248,0x03480008
GhorrockRequisitionNote,GRID_LINE2,840,9,55050249,0x03480009
GhorrockRequisitionNote,GRID_LINE3,840,10,55050250,0x0348000a
GhorrockRequisitionNote,GRID_LINE4,840,11,55050251,0x0348000b
GhorrockRequisitionNote,GRID_LINE5,840,12,55050252,0x0348000c
GhorrockRequisitionNote,GRID_LINE6,840,13,55050253,0x0348000d
GhorrockRequisitionNote,GRID_LINE7,840,14,55050254,0x0348000e
GhorrockRequisitionNote,GRID_LINE8,840,15,55050255,0x0348000f
GhorrockRequisitionNote,GRID_LINE9,840,16,55050256,0x03480010
GhorrockRequisitionNote,GRID_LINE10,840,17,55050257,0x03480011
GhorrockRequisitionNote,GRID_LINE11,840,18,55050258,0x03480012
GhorrockRequisitionNote,GRID_TEXT12,840,19,55050259,0x03480013
GhorrockRequisitionNote,GRID_TEXT13,840,20,55050260,0x03480014
GhorrockRequisitionNote,GRID_TEXT14,840,21,55050261,0x03480015
GhorrockRequisitionNote,GRID_TEXT15,840,22,55050262,0x03480016
GhorrockRequisitionNote,GRID_TEXT16,840,23,55050263,0x03480017
GhorrockRequisitionNote,GRID_TEXT17,840,24,55050264,0x03480018
GhorrockRequisitionNote,GRID_TEXT18,840,25,55050265,0x03480019
GhorrockRequisitionNote,GRID_TEXT19,840,26,55050266,0x0348001a
GhorrockRequisitionNote,GRID_TEXT20,840,27,55050267,0x0348001b
GhorrockRequisitionNote,GRID_TEXT21,840,28,55050268,0x0348001c
GhorrockRequisitionNote,GRID_TEXT22,840,29,55050269,0x0348001d
GhorrockRequisitionNote,GRID_TEXT23,840,30,55050270,0x0348001e
GhorrockRequisitionNote,GRID_TEXT24,840,31,55050271,0x0348001f
GhorrockRequisitionNote,GRID_TEXT25,840,32,55050272,0x03480020
GhorrockRequisitionNote,GRID_TEXT26,840,33,55050273,0x03480021
GhorrockSquareCipher,UNIVERSE,841,0,55115776,0x03490000
GhorrockSquareCipher,MAIN,841,1,55115777,0x03490001
GhorrockSquareCipher,MAIN_MODEL0,841,2,55115778,0x03490002
GhorrockSquareCipher,CLOSE,841,3,55115779,0x03490003
GhorrockSquareCipher,CONTENT,841,4,55115780,0x03490004
GhorrockSquareCipher,GRID,841,5,55115781,0x03490005
GhorrockSquareCipher,GRID_LINE0,841,6,55115782,0x03490006
GhorrockSquareCipher,GRID_LINE1,841,7,55115783,0x03490007
GhorrockSquareCipher,GRID_LINE2,841,8,55115784,0x03490008
GhorrockSquareCipher,GRID_LINE3,841,9,55115785,0x03490009
GhorrockSquareCipher,GRID_LINE4,841,10,55115786,0x0349000a
GhorrockSquareCipher,GRID_LINE5,841,11,55115787,0x0349000b
GhorrockSquareCipher,GRID_LINE6,841,12,55115788,0x0349000c
GhorrockSquareCipher,GRID_LINE7,841,13,55115789,0x0349000d
GhorrockSquareCipher,GRID_LINE8,841,14,55115790,0x0349000e
GhorrockSquareCipher,GRID_LINE9,841,15,55115791,0x0349000f
GhorrockSquareCipher,GRID_LINE10,841,16,55115792,0x03490010
GhorrockSquareCipher,GRID_LINE11,841,17,55115793,0x03490011
GhorrockSquareCipher,GRID_LINE12,841,18,55115794,0x03490012
GhorrockSquareCipher,GRID_LINE13,841,19,55115795,0x03490013
GhorrockSquareCipher,GRID_LINE14,841,20,55115796,0x03490014
GhorrockSquareCipher,GRID_LINE15,841,21,55115797,0x03490015
GhorrockSquareCipher,GRID_LINE16,841,22,55115798,0x03490016
GhorrockSquareCipher,GRID_LINE17,841,23,55115799,0x03490017
GhorrockSquareCipher,GRID_LINE18,841,24,55115800,0x03490018
GhorrockSquareCipher,GRID_LINE19,841,25,55115801,0x03490019
GhorrockSquareCipher,GRID_TEXT20,841,26,55115802,0x0349001a
GhorrockSquareCipher,GRID_TEXT21,841,27,55115803,0x0349001b
GhorrockSquareCipher,GRID_TEXT22,841,28,55115804,0x0349001c
GhorrockSquareCipher,GRID_TEXT23,841,29,55115805,0x0349001d
GhorrockSquareCipher,GRID_TEXT24,841,30,55115806,0x0349001e
GhorrockSquareCipher,GRID_TEXT25,841,31,55115807,0x0349001f
GhorrockSquareCipher,GRID_TEXT26,841,32,55115808,0x03490020
GhorrockSquareCipher,GRID_TEXT27,841,33,55115809,0x03490021
GhorrockSquareCipher,GRID_TEXT28,841,34,55115810,0x03490022
GhorrockSquareCipher,GRID_TEXT29,841,35,55115811,0x03490023
GhorrockSquareCipher,N,841,36,55115812,0x03490024
GhorrockSquareCipher,P,841,37,55115813,0x03490025
GhorrockSquareCipher,H,841,38,55115814,0x03490026
GhorrockSquareCipher,O,841,39,55115815,0x03490027
Dt2ScarUnderwater,BACKGROUND,842,0,55181312,0x034a0000
Dt2ScarDarknessMedium,ROOT_RECT0,843,0,55246848,0x034b0000
Dt2ScarDarknessFull,BACKGROUND,844,0,55312384,0x034c0000
Dt2SmokeoverlayCutscene,UNIVERSE,845,0,55377920,0x034d0000
Dt2SmokeoverlayCutscene,HAZE,845,1,55377921,0x034d0001
Dt2SmokeoverlayCutscene,FADE,845,2,55377922,0x034d0002
DeadmanSp,UNIVERSE,846,0,55443456,0x034e0000
DeadmanSp,CONTENT,846,1,55443457,0x034e0001
DeadmanSp,HEADER,846,2,55443458,0x034e0002
DeadmanSp,BORDER,846,3,55443459,0x034e0003
DeadmanSp,CONTENT_INNER,846,4,55443460,0x034e0004
DeadmanSp,POINTS,846,5,55443461,0x034e0005
DeadmanSp,DURATION,846,6,55443462,0x034e0006
DeadmanSp,POINTS_BOX,846,7,55443463,0x034e0007
DeadmanSp,POINTS_TITLE,846,8,55443464,0x034e0008
DeadmanSp,POINTS_REFRESH,846,9,55443465,0x034e0009
DeadmanSp,POINTS_REFRESH_BACKGROUND,846,10,55443466,0x034e000a
DeadmanSp,POINTS_REFRESH_ICON,846,11,55443467,0x034e000b
DeadmanSp,POINTS_TEXT,846,12,55443468,0x034e000c
DeadmanSp,POINTS_CLICKLAYER,846,13,55443469,0x034e000d
DeadmanSp,POINTS_BUTTON,846,14,55443470,0x034e000e
DeadmanSp,INFO,846,15,55443471,0x034e000f
DeadmanSp,INFO_BUTTON_CLICK,846,16,55443472,0x034e0010
DeadmanSp,INFO_BUTTON,846,17,55443473,0x034e0011
DeadmanSp,OTHER,846,18,55443474,0x034e0012
DeadmanSp,HUD,846,19,55443475,0x034e0013
DeadmanSp,TOOLTIP,846,20,55443476,0x034e0014
DeadmanSp,DURATION_BOX,846,21,55443477,0x034e0015
DeadmanSp,DURATION_TITLE,846,22,55443478,0x034e0016
DeadmanSp,DURATION_TEXT,846,23,55443479,0x034e0017
DeadmanSpPoints,INFINITY,847,0,55508992,0x034f0000
DeadmanSpPoints,UNIVERSE,847,1,55508993,0x034f0001
DeadmanSpPoints,FRAME,847,2,55508994,0x034f0002
DeadmanSpPoints,INFO,847,3,55508995,0x034f0003
DeadmanSpPoints,BACKGROUND,847,4,55508996,0x034f0004
DeadmanSpPoints,CONTENT,847,5,55508997,0x034f0005
DeadmanSpPoints,TITLE,847,6,55508998,0x034f0006
DeadmanSpPoints,DESCRIPTION,847,7,55508999,0x034f0007
DeadmanSpPoints,ICON_TEST,847,8,55509000,0x034f0008
DeadmanSpPoints,TITLE_BREAK,847,9,55509001,0x034f0009
DeadmanSpPoints,TABLE,847,10,55509002,0x034f000a
DeadmanSpPoints,TABLE_BORDER,847,11,55509003,0x034f000b
DeadmanSpPoints,WEIGHTINGS,847,12,55509004,0x034f000c
DeadmanSpPoints,BOSSES,847,13,55509005,0x034f000d
DeadmanSpPoints,ABOUT,847,14,55509006,0x034f000e
DeadmanSpPoints,BOSS_POINTS,847,15,55509007,0x034f000f
DeadmanSpPoints,BOSS_SCROLL,847,16,55509008,0x034f0010
DeadmanSpPoints,TABLE_HEADER_BORDER,847,17,55509009,0x034f0011
DeadmanSpPoints,TABLE_SCROLLABLE,847,18,55509010,0x034f0012
DeadmanSpPoints,TABLE_SCROLL,847,19,55509011,0x034f0013
DeadmanSpPoints,TABLE_HEADER_STRETCH,847,20,55509012,0x034f0014
DeadmanSpPoints,TABLE_HEADER_COL_1,847,21,55509013,0x034f0015
DeadmanSpPoints,TABLE_BACKGROUND,847,22,55509014,0x034f0016
DeadmanSpPoints,TABLE_COL_1,847,23,55509015,0x034f0017
DeadmanSpPoints,TABLE_COL_2,847,24,55509016,0x034f0018
DeadmanSpPoints,TABLE_COL_2_CLICKLAYER,847,25,55509017,0x034f0019
DeadmanSpPoints,TABLE_COL_3,847,26,55509018,0x034f001a
DeadmanSpPoints,ABOUT_BUTTON,847,27,55509019,0x034f001b
DeadmanSpPoints,ABOUT_BUTTON_CLICK,847,28,55509020,0x034f001c
DeadmanSpPoints,ABOUT_BACK_BUTTON,847,29,55509021,0x034f001d
DeadmanSpPoints,ABOUT_BACK_BUTTON_CLICK,847,30,55509022,0x034f001e
DeadmanSpPoints,BOSS_BUTTON,847,31,55509023,0x034f001f
DeadmanSpPoints,BOSS_BUTTON_CLICK,847,32,55509024,0x034f0020
DeadmanSpPoints,BOSS_BACK_BUTTON,847,33,55509025,0x034f0021
DeadmanSpPoints,BOSS_BACK_BUTTON_CLICK,847,34,55509026,0x034f0022
DeadmanSpPoints,CLOSE_BUTTON,847,35,55509027,0x034f0023
DeadmanSpPoints,CLOSE_BUTTON_CLICK,847,36,55509028,0x034f0024
DeadmanSpPoints,TABLE_HEADER_COL_2,847,37,55509029,0x034f0025
DeadmanSpPoints,TABLE_HEADER_COL_3,847,38,55509030,0x034f0026
DeadmanSpPoints,ABOUT_CONTENT,847,39,55509031,0x034f0027
PogCoinMachine,UNIVERSE,848,0,55574528,0x03500000
PogCoinMachine,CONTENTS,848,1,55574529,0x03500001
PogCoinMachine,FRAME,848,2,55574530,0x03500002
PogCoinMachine,MAIN,848,3,55574531,0x03500003
PogCoinMachine,MACHINE,848,4,55574532,0x03500004
PogCoinMachine,POG_COIN_DISPLAY1_1_SLOT,848,5,55574533,0x03500005
PogCoinMachine,POG_COIN_DISPLAY2_1_SLOT,848,6,55574534,0x03500006
PogCoinMachine,POG_COIN_DISPLAY2_2_SLOT,848,7,55574535,0x03500007
PogCoinMachine,POG_COIN_DISPLAY1_1_WINDOW,848,8,55574536,0x03500008
PogCoinMachine,POG_COIN_DISPLAY2_1_WINDOW,848,9,55574537,0x03500009
PogCoinMachine,POG_COIN_DISPLAY2_2_WINDOW,848,10,55574538,0x0350000a
PogCoinMachine,POG_BUTTON_1,848,11,55574539,0x0350000b
PogCoinMachine,POG_BUTTON_2,848,12,55574540,0x0350000c
PogCoinMachine,POG_COIN_DISPLAY1_1,848,13,55574541,0x0350000d
PogCoinMachine,POG_COIN_DISPLAY2_1,848,14,55574542,0x0350000e
PogCoinMachine,POG_COIN_DISPLAY2_2,848,15,55574543,0x0350000f
PogCoinMachine,POG_TARGET_1_1,848,16,55574544,0x03500010
PogCoinMachine,POG_TARGET_1_2,848,17,55574545,0x03500011
PogCoinMachine,POG_TARGET_2,848,18,55574546,0x03500012
PogCoinMachine,POG_COIN_SET_01,848,19,55574547,0x03500013
PogCoinMachine,POG_COIN_SET_02,848,20,55574548,0x03500014
PogCoinMachine,POG_COIN_SET_03,848,21,55574549,0x03500015
PogCoinMachine,POG_COIN_EXAMINE_01,848,22,55574550,0x03500016
PogCoinMachine,POG_COIN_EXAMINE_02,848,23,55574551,0x03500017
PogCoinMachine,POG_COIN_EXAMINE_03,848,24,55574552,0x03500018
PogCoinMachine,POG_OPERATE_CANCEL,848,25,55574553,0x03500019
PogCoinMachine,POG_CORRECT,848,26,55574554,0x0350001a
PogCoinMachine,CLOSE,848,27,55574555,0x0350001b
PogCoinExchanger,UNIVERSE,849,0,55640064,0x03510000
PogCoinExchanger,CONTENTS,849,1,55640065,0x03510001
PogCoinExchanger,FRAME,849,2,55640066,0x03510002
PogCoinExchanger,MAIN,849,3,55640067,0x03510003
PogCoinExchanger,MACHINE,849,4,55640068,0x03510004
PogCoinExchanger,INPUT_1,849,5,55640069,0x03510005
PogCoinExchanger,INPUT_1_SLOT,849,6,55640070,0x03510006
PogCoinExchanger,INPUT_1_WINDOW,849,7,55640071,0x03510007
PogCoinExchanger,INPUT_1_MODEL,849,8,55640072,0x03510008
PogCoinExchanger,INPUT_1_CLICKZONE,849,9,55640073,0x03510009
PogCoinExchanger,INPUT_2,849,10,55640074,0x0351000a
PogCoinExchanger,INPUT_2_SLOT,849,11,55640075,0x0351000b
PogCoinExchanger,INPUT_2_WINDOW,849,12,55640076,0x0351000c
PogCoinExchanger,INPUT_2_MODEL,849,13,55640077,0x0351000d
PogCoinExchanger,INPUT_2_CLICKZONE,849,14,55640078,0x0351000e
PogCoinExchanger,INPUT_3,849,15,55640079,0x0351000f
PogCoinExchanger,INPUT_3_SLOT,849,16,55640080,0x03510010
PogCoinExchanger,INPUT_3_WINDOW,849,17,55640081,0x03510011
PogCoinExchanger,INPUT_3_MODEL,849,18,55640082,0x03510012
PogCoinExchanger,INPUT_3_CLICKZONE,849,19,55640083,0x03510013
PogCoinExchanger,OUTPUT_1,849,20,55640084,0x03510014
PogCoinExchanger,OUTPUT_1_MODEL,849,21,55640085,0x03510015
PogCoinExchanger,OUTPUT_1_CLICKZONE,849,22,55640086,0x03510016
PogCoinExchanger,OUTPUT_2,849,23,55640087,0x03510017
PogCoinExchanger,OUTPUT_2_MODEL,849,24,55640088,0x03510018
PogCoinExchanger,OUTPUT_2_CLICKZONE,849,25,55640089,0x03510019
PogCoinExchanger,OUTPUT_3,849,26,55640090,0x0351001a
PogCoinExchanger,OUTPUT_3_MODEL,849,27,55640091,0x0351001b
PogCoinExchanger,OUTPUT_3_CLICKZONE,849,28,55640092,0x0351001c
PogCoinExchanger,OUTPUT_4,849,29,55640093,0x0351001d
PogCoinExchanger,OUTPUT_4_MODEL,849,30,55640094,0x0351001e
PogCoinExchanger,OUTPUT_4_CLICKZONE,849,31,55640095,0x0351001f
PogCoinExchanger,RESET,849,32,55640096,0x03510020
PogCoinExchanger,RESET_ICON,849,33,55640097,0x03510021
PogCoinExchanger,RESET_CLICKZONE,849,34,55640098,0x03510022
PogCoinExchanger,SUBMIT,849,35,55640099,0x03510023
PogCoinExchanger,SUBMIT_ICON,849,36,55640100,0x03510024
PogCoinExchanger,SUBMIT_CLICKZONE,849,37,55640101,0x03510025
PogCoinExchanger,EXCHANGE,849,38,55640102,0x03510026
PogCoinExchanger,EXCHANGE_ICON,849,39,55640103,0x03510027
PogCoinExchanger,EXCHANGE_CLICKZONE,849,40,55640104,0x03510028
PogCoinExchanger,CLOSE,849,41,55640105,0x03510029
PogSpiritTreeAlone,UNIVERSE,850,0,55705600,0x03520000
PogSpiritTreeAlone,NOCLICK,850,1,55705601,0x03520001
PogSpiritTreeAlone,UNIVERSE_RECT1,850,2,55705602,0x03520002
PogSpiritTreeAlone,POG_TREE,850,3,55705603,0x03520003
PogSpiritTreeAlone,FADE,850,4,55705604,0x03520004
PogTeleSeedBreaking,UNIVERSE,851,0,55771136,0x03530000
PogTeleSeedBreaking,NOCLICK,851,1,55771137,0x03530001
PogTeleSeedBreaking,BACKGROUND,851,2,55771138,0x03530002
PogTeleSeedBreaking,POG_HAND,851,3,55771139,0x03530003
PogTeleSeedBreaking,POG_TELE_SEED,851,4,55771140,0x03530004
PogTeleSeedBreaking,FADE,851,5,55771141,0x03530005
PogCoinSide,INV_LAYER,852,0,55836672,0x03540000
PogPoster01,UNIVERSE,853,0,55902208,0x03550000
PogPoster01,NOCLICK,853,1,55902209,0x03550001
PogPoster01,UNIVERSE_RECT1,853,2,55902210,0x03550002
PogPoster01,UNIVERSE_MODEL2,853,3,55902211,0x03550003
PogPoster01,UNIVERSE_MODEL3,853,4,55902212,0x03550004
PogPoster01,UNIVERSE_MODEL4,853,5,55902213,0x03550005
PogPoster01,UNIVERSE_MODEL5,853,6,55902214,0x03550006
PogPoster01,UNIVERSE_MODEL6,853,7,55902215,0x03550007
PogBolriesDiary,BACKGROUND_MODEL,854,0,55967744,0x03560000
PogBolriesDiary,PAGE_RIGHT_MODEL,854,1,55967745,0x03560001
PogBolriesDiary,PAGE_LEFT_MODEL,854,2,55967746,0x03560002
PogBolriesDiary,BM1,854,3,55967747,0x03560003
PogBolriesDiary,CLOSE_BTN,854,4,55967748,0x03560004
PogBolriesDiary,CHAPTER1,854,5,55967749,0x03560005
PogBolriesDiary,BOOKMACRO1B,854,6,55967750,0x03560006
PogBolriesDiary,BOOKMACRO1C,854,7,55967751,0x03560007
PogBolriesDiary,BOOKMACRO1D,854,8,55967752,0x03560008
PogBolriesDiary,CHAPTER2,854,9,55967753,0x03560009
PogBolriesDiary,BOOKMACRO1G,854,10,55967754,0x0356000a
PogBolriesDiary,BOOKMACRO1H,854,11,55967755,0x0356000b
PogBolriesDiary,BOOKMACRO1I,854,12,55967756,0x0356000c
PogBolriesDiary,CHAPTER3,854,13,55967757,0x0356000d
PogBolriesDiary,BOOKMACRO1M,854,14,55967758,0x0356000e
PogBolriesDiary,BOOKMACRO1N,854,15,55967759,0x0356000f
PogBolriesDiary,BOOKMACRO1O,854,16,55967760,0x03560010
PogBolriesDiary,CHAPTER4,854,17,55967761,0x03560011
PogBolriesDiary,BOOKMACRO1R,854,18,55967762,0x03560012
PogBolriesDiary,BOOKMACRO1S,854,19,55967763,0x03560013
PogBolriesDiary,BOOKMACRO1T,854,20,55967764,0x03560014
PogBolriesDiary,BOOKMACRO1U,854,21,55967765,0x03560015
PogBolriesDiary,BOOKMACRO1V,854,22,55967766,0x03560016
PogPoster04,UNIVERSE,855,0,56033280,0x03570000
PogPoster04,NOCLICK,855,1,56033281,0x03570001
PogPoster04,UNIVERSE_RECT1,855,2,56033282,0x03570002
