id,name,runelite_const,config_name,combat_level,size,on_minimap,is_follower,ops,stat_attack,stat_defence,stat_strength,stat_hitpoints,stat_ranged,stat_magic,varbit_id,varp_id,multi_children,category,params
16113,null,MYQ6_ARANEI_POSTQUEST_F2,myq6_aranei_postquest_f2,1,1,1,0,,1,1,1,1,1,1,15464,,"[-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16018,-1]",2487,
16114,null,MYQ6_ARANEI_POSTQUEST_F3,myq6_aranei_postquest_f3,1,1,1,0,,1,1,1,1,1,1,15464,,"[-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16019,-1]",2487,
16115,null,MYQ6_ARANEI_POSTQUEST_F4,myq6_aranei_postquest_f4,1,1,1,0,,1,1,1,1,1,1,15464,,"[-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16020,-1]",2487,
16116,null,MYQ6_ARANEI_POSTQUEST_F5,myq6_aranei_postquest_f5,1,1,1,0,,1,1,1,1,1,1,15464,,"[-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16021,-1]",2487,
16117,null,MYQ6_ARANEI_POSTQUEST_F6,myq6_aranei_postquest_f6,1,1,1,0,,1,1,1,1,1,1,15464,,"[-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16022,-1]",2487,
16118,Aranei,MYQ6_ARANEI_SLEEPING01,myq6_aranei_sleeping01,0,1,1,0,,1,1,1,1,1,1,,,,922,
16119,Aranei,MYQ6_ARANEI_SLEEPING02,myq6_aranei_sleeping02,0,1,1,0,,1,1,1,1,1,1,,,,922,
16120,Lord Alexei Jovkai,MYQ6_JOVKAI_CUTSCENE,myq6_jovkai_cutscene,0,1,1,0,,1,1,1,1,1,1,,,,0,
16121,Lord Mischa Myrmel,MYQ6_MYRMEL_CUTSCENE,myq6_myrmel_cutscene,0,1,1,0,,1,1,1,1,1,1,,,,0,
16122,Razvan,BURGH_VILAGER_RAT_2_CUTSCENE,burgh_vilager_rat_2_cutscene,0,1,1,0,,1,1,1,1,1,1,,,,0,
16123,Ileana,BURGH_VILAGER_5_CUTSCENE,burgh_vilager_5_cutscene,0,1,1,0,,1,1,1,1,1,1,,,,0,
16124,Radu,BURGH_VILAGER_3_CUTSCENE,burgh_vilager_3_cutscene,0,1,1,0,,1,1,1,1,1,1,,,,0,
16125,Vyrewatch,MYQ6_VYREWATCH_1,myq6_vyrewatch_1,103,1,1,0,Attack,105,75,86,90,105,105,,,,2488,"{""50"":34,""26"":2,""46"":3325}"
16126,Vyrewatch,MYQ6_VYREWATCH_2,myq6_vyrewatch_2,103,1,1,0,Attack,105,75,86,90,105,105,,,,2488,"{""50"":34,""26"":2,""46"":3325}"
16127,Vyrewatch,MYQ6_VYREWATCH_3,myq6_vyrewatch_3,103,1,1,0,Attack,105,75,86,90,105,105,,,,2488,"{""50"":34,""26"":2,""46"":3325}"
16128,Vyrewatch,MYQ6_VYREWATCH_4,myq6_vyrewatch_4,103,1,1,0,Attack,105,75,86,90,105,105,,,,2488,"{""50"":34,""26"":2,""46"":3325}"
16129,Vyrewatch,MYQ6_VYREWATCH_5,myq6_vyrewatch_5,103,1,1,0,Attack,105,75,86,90,105,105,,,,2488,"{""50"":34,""26"":2,""46"":3325}"
16130,Vyrewatch,MYQ6_VYREWATCH_1_CUTSCENE,myq6_vyrewatch_1_cutscene,103,1,1,0,,105,75,86,90,105,105,,,,2488,"{""50"":34,""26"":2,""46"":3325}"
16131,Vyrewatch,MYQ6_VYREWATCH_2_CUTSCENE,myq6_vyrewatch_2_cutscene,103,1,1,0,,105,75,86,90,105,105,,,,2488,"{""50"":34,""26"":2,""46"":3325}"
16132,Vyrewatch,MYQ6_VYREWATCH_3_CUTSCENE,myq6_vyrewatch_3_cutscene,103,1,1,0,,105,75,86,90,105,105,,,,2488,"{""50"":34,""26"":2,""46"":3325}"
16133,Vyrewatch,MYQ6_VYREWATCH_4_CUTSCENE,myq6_vyrewatch_4_cutscene,103,1,1,0,,105,75,86,90,105,105,,,,2488,"{""50"":34,""26"":2,""46"":3325}"
16134,Vyrewatch,MYQ6_VYREWATCH_5_CUTSCENE,myq6_vyrewatch_5_cutscene,103,1,1,0,,105,75,86,90,105,105,,,,2488,"{""50"":34,""26"":2,""46"":3325}"
16135,Vyrewatch,MYQ6_VYREWATCH_5_CUTSCENE_2,myq6_vyrewatch_5_cutscene_2,0,2,1,0,,105,75,86,90,105,105,,,,2488,"{""50"":34,""26"":2,""46"":3325}"
16136,Vyrewatch Sentinel,MYQ6_VYREWATCH_ELITE,myq6_vyrewatch_elite,151,1,1,0,Attack,120,160,160,150,120,120,,,,2488,"{""65"":10,""50"":34,""26"":5,""14"":5,""46"":3325}"
16137,Vyrewatch Sentinel,MYQ6_VYREWATCH_ELITE_2,myq6_vyrewatch_elite_2,151,1,1,0,Attack,120,160,160,150,120,120,,,,2488,"{""65"":10,""50"":34,""26"":5,""14"":5,""46"":3325}"
16138,Vyrewatch,MYQ6_DEFENDING_IVAN_VYREWATCH_1,myq6_defending_ivan_vyrewatch_1,103,1,1,0,Attack,105,75,86,90,105,105,,,,2489,"{""50"":34,""26"":2,""46"":3325}"
16139,Vyrewatch,MYQ6_DEFENDING_IVAN_VYREWATCH_2,myq6_defending_ivan_vyrewatch_2,103,1,1,0,Attack,105,75,86,90,105,105,,,,2489,"{""50"":34,""26"":2,""46"":3325}"
16140,Vyrewatch,MYQ6_DEFENDING_IVAN_VYREWATCH_3,myq6_defending_ivan_vyrewatch_3,103,1,1,0,Attack,105,75,86,90,105,105,,,,2489,"{""50"":34,""26"":2,""46"":3325}"
16141,Vyrewatch,MYQ6_DEFENDING_IVAN_VYREWATCH_4,myq6_defending_ivan_vyrewatch_4,103,1,1,0,Attack,105,75,86,90,105,105,,,,2489,"{""50"":34,""26"":2,""46"":3325}"
16142,Vyrewatch,MYQ6_DEFENDING_IVAN_VYREWATCH_5,myq6_defending_ivan_vyrewatch_5,103,1,1,0,Attack,105,75,86,90,105,105,,,,2489,"{""50"":34,""26"":2,""46"":3325}"
16143,Acidic Bloodveld,MYQ6_DEFENDING_IVAN_BLOODVELD,myq6_defending_ivan_bloodveld,56,1,1,0,Attack,80,2,46,5,1,1,,,,0,"{""5"":-100,""6"":-100,""7"":-100,""8"":-100,""26"":5,""14"":4,""46"":-1}"
16144,Vyrewatch Sentinel,MYQ6_DEFENDING_IVAN_VYREWATCH_ELITE_1,myq6_defending_ivan_vyrewatch_elite_1,151,1,1,0,Attack,120,160,160,150,120,120,,,,2489,"{""65"":10,""50"":34,""26"":5,""14"":5,""46"":3325}"
16145,Vyrewatch Sentinel,MYQ6_DEFENDING_IVAN_VYREWATCH_ELITE_2,myq6_defending_ivan_vyrewatch_elite_2,151,1,1,0,Attack,120,160,160,150,120,120,,,,2489,"{""65"":10,""50"":34,""26"":5,""14"":5,""46"":3325}"
16146,Vyrewatch Sentinel,MYQ6_DEFENDING_IVAN_VYREWATCH_ELITE_3,myq6_defending_ivan_vyrewatch_elite_3,151,1,1,0,Attack,120,160,160,150,120,120,,,,2489,"{""65"":10,""50"":34,""26"":5,""14"":5,""46"":3325}"
16147,Vyrewatch Sentinel,MYQ6_DEFENDING_IVAN_VYREWATCH_ELITE_4,myq6_defending_ivan_vyrewatch_elite_4,151,1,1,0,Attack,120,160,160,150,120,120,,,,2489,"{""65"":10,""50"":34,""26"":5,""14"":5,""46"":3325}"
16148,Vyrelord,MYQ6_VYRELORD,myq6_vyrelord,0,2,1,0,,1,1,1,1,1,1,,,,0,
16149,Prisoner,MYQ6_PRISONER_1,myq6_prisoner_1,0,1,1,0,,1,1,1,1,1,1,,,,2490,
16150,Prisoner,MYQ6_PRISONER_2,myq6_prisoner_2,0,1,1,0,,1,1,1,1,1,1,,,,2490,
16151,Prisoner,MYQ6_PRISONER_3,myq6_prisoner_3,0,1,1,0,,1,1,1,1,1,1,,,,2490,
16152,Prisoner,MYQ6_PRISONER_4,myq6_prisoner_4,0,1,1,0,,1,1,1,1,1,1,,,,2490,
16153,Prisoner,MYQ6_PRISONER_5,myq6_prisoner_5,0,1,1,0,,1,1,1,1,1,1,,,,2490,
16154,Monk of Zamorak,MYQ6_ZAMORAK_MONK_1,myq6_zamorak_monk_1,34,1,1,0,Attack,35,30,30,25,1,40,,,,2491,"{""26"":2}"
16155,Monk of Zamorak,MYQ6_ZAMORAK_MONK_2,myq6_zamorak_monk_2,34,1,1,0,Attack,35,30,30,25,1,40,,,,2491,"{""26"":2}"
16156,Monk of Zamorak,MYQ6_ZAMORAK_MONK_3,myq6_zamorak_monk_3,39,1,1,0,Attack,35,30,30,30,1,50,,,,2491,"{""26"":2}"
16157,null,MYQ6_LAB_SLAVE_1,myq6_lab_slave_1,1,1,1,0,,1,1,1,1,1,1,15464,,"[16169,16169,16169,16169,16169,16169,16169,16169,16169,16169,16169,16169,16169,16169,16169,16169,16169,16169,16169,16169,16169,16169,16169,16169,16169,16169,16169,16169,16169,16169,16169,16169,16169,16169,16169,16169,16169,16169,16169,16169,16169,16169,16169,16169,16169,16169,16169,16169,16169,16169,16169,16169,16169,16169,16169,16169,16169,16169,16169,-1,16163,-1]",2492,
16158,null,MYQ6_LAB_SLAVE_2,myq6_lab_slave_2,1,1,1,0,,1,1,1,1,1,1,15464,,"[16170,16170,16170,16170,16170,16170,16170,16170,16170,16170,16170,16170,16170,16170,16170,16170,16170,16170,16170,16170,16170,16170,16170,16170,16170,16170,16170,16170,16170,16170,16170,16170,16170,16170,16170,16170,16170,16170,16170,16170,16170,16170,16170,16170,16170,16170,16170,16170,16170,16170,16170,16170,16170,16170,16170,16170,16170,16170,16170,16170,16170,-1]",2492,
16159,null,MYQ6_LAB_SLAVE_3,myq6_lab_slave_3,1,1,1,0,,1,1,1,1,1,1,15464,,"[16171,16171,16171,16171,16171,16171,16171,16171,16171,16171,16171,16171,16171,16171,16171,16171,16171,16171,16171,16171,16171,16171,16171,16171,16171,16171,16171,16171,16171,16171,16171,16171,16171,16171,16171,16171,16171,16171,16171,16171,16171,16171,16171,16171,16171,16171,16171,16171,16171,16171,16171,16171,16171,16171,16171,16171,16171,16171,16171,16171,16171,-1]",2492,
16160,null,MYQ6_LAB_SLAVE_4,myq6_lab_slave_4,1,1,1,0,,1,1,1,1,1,1,15464,,"[16172,16172,16172,16172,16172,16172,16172,16172,16172,16172,16172,16172,16172,16172,16172,16172,16172,16172,16172,16172,16172,16172,16172,16172,16172,16172,16172,16172,16172,16172,16172,16172,16172,16172,16172,16172,16172,16172,16172,16172,16172,16172,16172,16172,16172,16172,16172,16172,16172,16172,16172,16172,16172,16172,16172,16172,16172,16172,16172,16172,16172,-1]",2492,
16161,null,MYQ6_LAB_SLAVE_5,myq6_lab_slave_5,1,1,1,0,,1,1,1,1,1,1,15464,,"[16173,16173,16173,16173,16173,16173,16173,16173,16173,16173,16173,16173,16173,16173,16173,16173,16173,16173,16173,16173,16173,16173,16173,16173,16173,16173,16173,16173,16173,16173,16173,16173,16173,16173,16173,16173,16173,16173,16173,16173,16173,16173,16173,16173,16173,16173,16173,16173,16173,16173,16173,16173,16173,16173,16173,16173,16173,16173,16173,16173,16173,-1]",2492,
16162,null,MYQ6_LAB_SLAVE_6,myq6_lab_slave_6,1,1,1,0,,1,1,1,1,1,1,15464,,"[16174,16174,16174,16174,16174,16174,16174,16174,16174,16174,16174,16174,16174,16174,16174,16174,16174,16174,16174,16174,16174,16174,16174,16174,16174,16174,16174,16174,16174,16174,16174,16174,16174,16174,16174,16174,16174,16174,16174,16174,16174,16174,16174,16174,16174,16174,16174,16174,16174,16174,16174,16174,16174,16174,16174,16174,16174,16174,16174,16174,16174,-1]",2492,
16163,Slave,MYQ6_LAB_SLAVE_1_OP,myq6_lab_slave_1_op,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,2492,
16164,Slave,MYQ6_LAB_SLAVE_2_OP,myq6_lab_slave_2_op,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,2492,
16165,Slave,MYQ6_LAB_SLAVE_3_OP,myq6_lab_slave_3_op,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,2492,
16166,Slave,MYQ6_LAB_SLAVE_4_OP,myq6_lab_slave_4_op,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,2492,
16167,Slave,MYQ6_LAB_SLAVE_5_OP,myq6_lab_slave_5_op,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,2492,
16168,Slave,MYQ6_LAB_SLAVE_6_OP,myq6_lab_slave_6_op,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,2492,
16169,Slave,MYQ6_LAB_SLAVE_1_NOOP,myq6_lab_slave_1_noop,0,1,1,0,,1,1,1,1,1,1,,,,2492,
16170,Slave,MYQ6_LAB_SLAVE_2_NOOP,myq6_lab_slave_2_noop,0,1,1,0,,1,1,1,1,1,1,,,,2492,
16171,Slave,MYQ6_LAB_SLAVE_3_NOOP,myq6_lab_slave_3_noop,0,1,1,0,,1,1,1,1,1,1,,,,2492,
16172,Slave,MYQ6_LAB_SLAVE_4_NOOP,myq6_lab_slave_4_noop,0,1,1,0,,1,1,1,1,1,1,,,,2492,
16173,Slave,MYQ6_LAB_SLAVE_5_NOOP,myq6_lab_slave_5_noop,0,1,1,0,,1,1,1,1,1,1,,,,2492,
16174,Slave,MYQ6_LAB_SLAVE_6_NOOP,myq6_lab_slave_6_noop,0,1,1,0,,1,1,1,1,1,1,,,,2492,
16175,Mortimer,SLAYER_MASTER_MORTIMER_VIS,slayer_master_mortimer_vis,0,1,1,0,Talk-to|Assignment|Trade|Rewards,1,1,1,1,1,1,,,,0,
16176,Vanescula Drakan,VANESCULA_COMBAT,vanescula_combat,478,1,1,0,,190,200,210,700,185,270,,,,2494,"{""65"":20,""3"":80,""4"":0,""5"":20,""6"":7,""518"":4,""7"":25,""8"":110,""10"":0,""12"":0,""13"":10,""14"":4,""26"":5}"
16177,Veliaf Hurtz,MYQ6_VELIAF_COMBAT_DRAKAN,myq6_veliaf_combat_drakan,126,1,1,0,,99,160,99,99,1,160,,,,2494,"{""5"":68,""6"":68,""518"":4,""7"":68,""8"":68,""10"":50,""13"":0,""14"":5,""46"":-1}"
16178,Efaritay Hallow,MYQ6_EFARITAY_COMBAT,myq6_efaritay_combat,516,1,1,0,,230,230,230,1500,230,230,,,,2494,"{""65"":10,""3"":70,""4"":100,""5"":20,""6"":7,""518"":4,""7"":25,""8"":70,""10"":70,""12"":0,""13"":10,""14"":4,""26"":5}"
16179,Efaritay Hallow,MYQ6_EFARITAY_COMBAT_GIELINOR,myq6_efaritay_combat_gielinor,516,1,1,0,,230,230,230,1500,230,230,,,,2494,"{""65"":10,""3"":70,""4"":100,""5"":20,""6"":7,""518"":4,""7"":25,""8"":70,""10"":70,""12"":0,""13"":10,""14"":4,""26"":5}"
16180,Efaritay Hallow,MYQ6_EFARITAY_PRE_COMBAT,myq6_efaritay_pre_combat,516,1,1,0,,230,230,230,1500,230,230,,,,0,"{""65"":10,""3"":70,""4"":0,""5"":20,""6"":7,""518"":4,""7"":25,""8"":70,""10"":70,""26"":5,""12"":0}"
16181,Sugadinti Vitur,SUGADINTI_COMBAT,sugadinti_combat,378,1,1,0,,210,245,225,652,185,200,,,,2494,"{""65"":0,""3"":80,""4"":0,""5"":0,""6"":0,""518"":4,""7"":0,""8"":210,""10"":0,""12"":0,""13"":0,""14"":5,""26"":1}"
16182,Ivan Strom,MYQ6_IVAN_COMBAT_DRAKAN,myq6_ivan_combat_drakan,111,1,1,0,,80,160,50,80,1,160,,,,2494,"{""5"":68,""6"":68,""518"":4,""7"":68,""8"":68,""10"":50,""13"":0,""14"":5,""46"":-1}"
16183,Nylocas Ischyros,DRAKAN_FIGHT_NYLOCAS_MELEE,drakan_fight_nylocas_melee,46,1,1,0,,80,1,40,2,80,1,,,,2484,"{""65"":280,""3"":505,""26"":0,""12"":-30,""46"":-1,""14"":3}"
16184,Nylocas Toxobolos,DRAKAN_FIGHT_NYLOCAS_RANGED,drakan_fight_nylocas_ranged,46,1,1,0,,80,1,40,2,80,1,,,,2484,"{""65"":280,""3"":505,""26"":4,""12"":-30,""46"":-1,""14"":3}"
16185,Nylocas Hagios,DRAKAN_FIGHT_NYLOCAS_MAGIC,drakan_fight_nylocas_magic,46,1,1,0,,80,1,40,2,80,1,,,,2484,"{""65"":280,""3"":505,""26"":5,""12"":-30,""46"":-1,""14"":3}"
16186,Nylocas Ischyros,DRAKAN_FIGHT_NYLOCAS_BIG_BLOCKER,drakan_fight_nylocas_big_blocker,82,2,1,0,,100,6,90,3,100,6,,,,2484,"{""65"":360,""3"":400,""26"":0,""12"":-6,""46"":-1,""14"":3}"
16187,Nylocas Ischyros,DRAKAN_FIGHT_NYLOCAS_BIG_MELEE,drakan_fight_nylocas_big_melee,82,2,1,0,,100,6,90,3,100,6,,,,2484,"{""65"":360,""3"":400,""26"":0,""12"":-6,""46"":-1,""14"":3}"
16188,Nylocas Toxobolos,DRAKAN_FIGHT_NYLOCAS_BIG_RANGED,drakan_fight_nylocas_big_ranged,82,2,1,0,,100,6,90,3,100,6,,,,2484,"{""65"":360,""3"":400,""26"":4,""12"":-6,""46"":-1,""14"":3}"
16189,Nylocas Hagios,DRAKAN_FIGHT_NYLOCAS_BIG_MAGIC,drakan_fight_nylocas_big_magic,82,2,1,0,,100,6,90,3,100,6,,,,2484,"{""65"":360,""3"":400,""26"":5,""12"":-6,""46"":-1,""14"":3}"
16190,Nylocas Queen,DRAKAN_FIGHT_VERZIK,drakan_fight_verzik,512,5,1,0,,400,150,400,3500,300,300,,,,0,"{""65"":5,""3"":80,""4"":80,""5"":70,""6"":30,""7"":70,""8"":100,""10"":30,""26"":2,""12"":5,""509"":0,""14"":7}"
16191,Aranei,MYQ6_ARANEI_M1_COMBAT,myq6_aranei_m1_combat,68,1,1,0,,130,80,130,60,1,90,,,,2484,"{""65"":1,""3"":40,""4"":0,""5"":20,""6"":7,""518"":4,""7"":25,""8"":40,""10"":50,""12"":0}"
16192,Aranei,MYQ6_ARANEI_M2_COMBAT,myq6_aranei_m2_combat,68,1,1,0,,130,80,130,60,1,90,,,,2484,"{""65"":1,""3"":40,""4"":0,""5"":20,""6"":7,""518"":4,""7"":25,""8"":40,""10"":50,""12"":0}"
16193,Aranei,MYQ6_ARANEI_M3_COMBAT,myq6_aranei_m3_combat,68,1,1,0,,130,80,130,60,1,90,,,,2484,"{""65"":1,""3"":40,""4"":0,""5"":20,""6"":7,""518"":4,""7"":25,""8"":40,""10"":50,""12"":0}"
16194,Aranei,MYQ6_ARANEI_M4_COMBAT,myq6_aranei_m4_combat,68,1,1,0,,130,80,130,60,1,90,,,,2484,"{""65"":1,""3"":40,""4"":0,""5"":20,""6"":7,""518"":4,""7"":25,""8"":40,""10"":50,""12"":0}"
16195,Aranei,MYQ6_ARANEI_M5_COMBAT,myq6_aranei_m5_combat,68,1,1,0,,130,80,130,60,1,90,,,,2484,"{""65"":1,""3"":40,""4"":0,""5"":20,""6"":7,""518"":4,""7"":25,""8"":40,""10"":50,""12"":0}"
16196,Aranei,MYQ6_ARANEI_M6_COMBAT,myq6_aranei_m6_combat,68,1,1,0,,130,80,130,60,1,90,,,,2484,"{""65"":1,""3"":40,""4"":0,""5"":20,""6"":7,""518"":4,""7"":25,""8"":40,""10"":50,""12"":0}"
16197,Aranei,MYQ6_ARANEI_F1_COMBAT,myq6_aranei_f1_combat,68,1,1,0,,130,80,130,60,1,90,,,,2484,"{""65"":1,""3"":40,""4"":0,""5"":20,""6"":7,""518"":4,""7"":25,""8"":40,""10"":50,""12"":0}"
16198,Aranei,MYQ6_ARANEI_F2_COMBAT,myq6_aranei_f2_combat,68,1,1,0,,130,80,130,60,1,90,,,,2484,"{""65"":1,""3"":40,""4"":0,""5"":20,""6"":7,""518"":4,""7"":25,""8"":40,""10"":50,""12"":0}"
16199,Aranei,MYQ6_ARANEI_F3_COMBAT,myq6_aranei_f3_combat,68,1,1,0,,130,80,130,60,1,90,,,,2484,"{""65"":1,""3"":40,""4"":0,""5"":20,""6"":7,""518"":4,""7"":25,""8"":40,""10"":50,""12"":0}"
16200,Aranei,MYQ6_ARANEI_F4_COMBAT,myq6_aranei_f4_combat,68,1,1,0,,130,80,130,60,1,90,,,,2484,"{""65"":1,""3"":40,""4"":0,""5"":20,""6"":7,""518"":4,""7"":25,""8"":40,""10"":50,""12"":0}"
16201,Aranei,MYQ6_ARANEI_F5_COMBAT,myq6_aranei_f5_combat,68,1,1,0,,130,80,130,60,1,90,,,,2484,"{""65"":1,""3"":40,""4"":0,""5"":20,""6"":7,""518"":4,""7"":25,""8"":40,""10"":50,""12"":0}"
16202,Aranei,MYQ6_ARANEI_F6_COMBAT,myq6_aranei_f6_combat,68,1,1,0,,130,80,130,60,1,90,,,,2484,"{""65"":1,""3"":40,""4"":0,""5"":20,""6"":7,""518"":4,""7"":25,""8"":40,""10"":50,""12"":0}"
16203,null,DRAKAN_TRACKER,drakan_tracker,1,3,1,0,,1,1,1,1,1,1,,,,0,
16204,Lowerniel Drakan,MYQ6_LOWERNIEL_FINAL_COMBAT,myq6_lowerniel_final_combat,1063,2,1,0,Attack,400,100,320,3000,320,320,,,,2493,"{""65"":10,""3"":300,""4"":60,""5"":0,""6"":0,""7"":0,""1799"":1,""8"":150,""10"":70,""12"":10,""14"":4,""46"":-1,""26"":0,""509"":2,""510"":""Lowerniel Drakan""}"
16205,<col=00ffff>Bloody Wave</col>,DRAKAN_BLOOD_WAVE,drakan_blood_wave,0,1,0,0,,1,1,1,1,1,1,,,,1698,"{""46"":-1}"
16206,<col=00ffff>Portal</col>,DRAKAN_FINAL_PORTAL,drakan_final_portal,0,2,0,0,,1,0,1,50,1,1,,,,0,"{""5"":-100,""6"":-100,""7"":-100,""1799"":1,""8"":-100,""2312"":10,""14"":6,""46"":-1}"
16207,<col=00ffff>Blood pool</col>,SAFALAAN_BLOOD_RAIN,safalaan_blood_rain,0,1,0,0,,1,1,1,1,1,1,,,,0,"{""1799"":1,""2312"":10,""46"":-1}"
16208,null,LOWERNIEL_DRAKAN_AFTERIMAGE_HOLDER,lowerniel_drakan_afterimage_holder,1,1,1,0,,1,1,1,1,1,1,,,,0,
16209,Lowerniel Drakan,MYQ6_LOWERNIEL_COMBAT_3,myq6_lowerniel_combat_3,927,2,1,0,Attack,320,200,320,3000,320,320,,,,2493,"{""65"":10,""3"":300,""4"":60,""5"":0,""6"":0,""7"":0,""1799"":1,""8"":150,""10"":70,""12"":10,""14"":4,""46"":-1,""26"":0,""509"":2,""510"":""Lowerniel Drakan""}"
