id,name,runelite_const,config_name,size_x,size_y,ops,blocks_projectile,obstructs_ground,wall_or_door,varbit_id,varp_id,multi_children,category,map_scene_id
61278,null,MYQ6_WINDOW_IRIANDUL_INACTIVE,myq6_window_iriandul_inactive,1,1,,1,0,0,,,,0,
61279,null,MYQ6_PLINTH_IRIANDUL,myq6_plinth_iriandul,1,1,,0,0,1,15491,,"[61295,61296,61297,61298,61299,61300,61301,61295]",0,
61280,Stained glass window,MYQ6_WINDOW_SARL_ACTIVE,myq6_window_sarl_active,1,1,Inspect,1,0,1,,,,0,
61281,null,MYQ6_WINDOW_SARL_INACTIVE,myq6_window_sarl_inactive,1,1,,1,0,0,,,,0,
61282,null,MYQ6_PLINTH_SARL,myq6_plinth_sarl,1,1,,0,0,1,15492,,"[61295,61296,61297,61298,61299,61300,61301,61295]",0,
61283,Stained glass window,MYQ6_WINDOW_DERYGULL_ACTIVE,myq6_window_derygull_active,1,1,Inspect,1,0,1,,,,0,
61284,null,MYQ6_WINDOW_DERYGULL_INACTIVE,myq6_window_derygull_inactive,1,1,,1,0,0,,,,0,
61285,null,MYQ6_PLINTH_DERYGULL,myq6_plinth_derygull,1,1,,0,0,1,15493,,"[61295,61296,61297,61298,61299,61300,61301,61295]",0,
61286,Stained glass window,MYQ6_WINDOW_ERYSAIL_ACTIVE,myq6_window_erysail_active,1,1,Inspect,1,0,1,,,,0,
61287,null,MYQ6_WINDOW_ERYSAIL_INACTIVE,myq6_window_erysail_inactive,1,1,,1,0,0,,,,0,
61288,null,MYQ6_PLINTH_ERYSAIL,myq6_plinth_erysail,1,1,,0,0,1,15494,,"[61295,61296,61297,61298,61299,61300,61301,61295]",0,
61289,Stained glass window,MYQ6_WINDOW_FRIAR_ACTIVE,myq6_window_friar_active,1,1,Inspect,1,0,1,,,,0,
61290,null,MYQ6_WINDOW_FRIAR_INACTIVE,myq6_window_friar_inactive,1,1,,1,0,0,,,,0,
61291,null,MYQ6_PLINTH_FRIAR,myq6_plinth_friar,1,1,,0,0,1,15495,,"[61295,61296,61297,61298,61299,61300,61301,61295]",0,
61292,Stained glass window,MYQ6_WINDOW_ESSIANDAR_ACTIVE,myq6_window_essiandar_active,1,1,Inspect,1,0,1,,,,0,
61293,null,MYQ6_WINDOW_ESSIANDAR_INACTIVE,myq6_window_essiandar_inactive,1,1,,1,0,0,,,,0,
61294,null,MYQ6_PLINTH_ESSIANDAR,myq6_plinth_essiandar,1,1,,0,0,1,15496,,"[61295,61296,61297,61298,61299,61300,61301,61295]",0,
61295,Plinth,MYQ6_PLINTH_EMPTY,myq6_plinth_empty,1,1,Inspect,0,0,1,,,,0,
61296,Plinth,MYQ6_PLINTH_BOOK_IRIANDUL,myq6_plinth_book_iriandul,1,1,Inspect,1,0,1,,,,0,
61297,Plinth,MYQ6_PLINTH_BOOK_SARL,myq6_plinth_book_sarl,1,1,Inspect,1,0,1,,,,0,
61298,Plinth,MYQ6_PLINTH_BOOK_DERYGULL,myq6_plinth_book_derygull,1,1,Inspect,1,0,1,,,,0,
61299,Plinth,MYQ6_PLINTH_BOOK_ERYSAIL,myq6_plinth_book_erysail,1,1,Inspect,1,0,1,,,,0,
61300,Plinth,MYQ6_PLINTH_BOOK_FRIAR,myq6_plinth_book_friar,1,1,Inspect,1,0,1,,,,0,
61301,Plinth,MYQ6_PLINTH_BOOK_ESSIANDAR,myq6_plinth_book_essiandar,1,1,Inspect,1,0,1,,,,0,
61302,Bookcase,MYQ6_BOOKCASE_PATERDOMUS_1,myq6_bookcase_paterdomus_1,1,2,Search,1,0,1,,,,0,
61303,Bookcase,MYQ6_BOOKCASE_PATERDOMUS_2,myq6_bookcase_paterdomus_2,1,2,Search,1,0,1,,,,0,
61304,Bookcase,MYQ6_BOOKCASE_PATERDOMUS_3,myq6_bookcase_paterdomus_3,1,2,Search,1,0,1,,,,0,
61305,Bookcase,MYQ6_BOOKCASE_PATERDOMUS_4,myq6_bookcase_paterdomus_4,1,2,Search,1,0,1,,,,0,
61306,Bookcase,MYQ6_BOOKCASE_PATERDOMUS_5,myq6_bookcase_paterdomus_5,1,2,Search,1,0,1,,,,0,
61307,null,TILEKIT_DRAKAN_BRICK01_DEFAULT01,tilekit_drakan_brick01_default01,1,1,,1,0,0,,,,0,
61308,null,TILEKIT_DRAKAN_BRICK01_DEFAULT01_TRANSPORT,tilekit_drakan_brick01_default01_transport,1,1,,1,0,0,,,,0,
61309,null,TILEKIT_DRAKAN_BRICK01_DEFAULT02,tilekit_drakan_brick01_default02,1,1,,1,0,0,,,,0,
61310,null,TILEKIT_DRAKAN_BRICK01_DEFAULT03,tilekit_drakan_brick01_default03,1,1,,1,0,0,,,,0,
61311,null,TILEKIT_DRAKAN_BRICK01_FALLOFF01,tilekit_drakan_brick01_falloff01,1,1,,1,0,0,,,,0,
61312,null,TILEKIT_DRAKAN_BRICK01_FALLOFF02,tilekit_drakan_brick01_falloff02,1,1,,1,0,0,,,,0,
61313,null,TILEKIT_DRAKAN_BRICK01_FALLOFF03,tilekit_drakan_brick01_falloff03,1,1,,1,0,0,,,,0,
61314,null,TILEKIT_DRAKAN_BRICK01_FALLOFF04,tilekit_drakan_brick01_falloff04,1,1,,1,0,0,,,,0,
61315,null,TILEKIT_DRAKAN_BRICK01_FALLOFF05,tilekit_drakan_brick01_falloff05,1,1,,1,0,0,,,,0,
61316,null,TILEKIT_DRAKAN_BRICK01_FALLOFF06,tilekit_drakan_brick01_falloff06,1,1,,1,0,0,,,,0,
61317,null,TILEKIT_DRAKAN_BRICK01_FALLOFF07,tilekit_drakan_brick01_falloff07,1,1,,1,0,0,,,,0,
61318,null,SAFALAAN_BLOOD_RAIN,safalaan_blood_rain,1,1,,0,0,0,,,,2461,
61319,null,WALLKIT_DRAKAN01_NOBLE01,wallkit_drakan01_noble01,1,1,,1,0,0,,,,0,
61320,null,WALLKIT_DRAKAN01_NOBLE01_NO_BLOCKRANGE,wallkit_drakan01_noble01_no_blockrange,1,1,,0,0,0,,,,0,
61321,null,WALLKIT_DRAKAN01_SECRET01,wallkit_drakan01_secret01,1,1,,1,0,0,,,,0,
61322,null,WALLKIT_DRAKAN01_NOBLE01_END,wallkit_drakan01_noble01_end,1,1,,1,0,0,,,,0,
61323,null,WALLKIT_DRAKAN01_NOBLE01_END_M,wallkit_drakan01_noble01_end_m,1,1,,1,0,0,,,,0,
61324,null,WALLKIT_DRAKAN01_NOBLE02,wallkit_drakan01_noble02,1,1,,1,0,0,,,,0,
61325,null,WALLKIT_DRAKAN01_WINDOW02,wallkit_drakan01_window02,1,1,,1,0,0,,,,0,
61326,null,WALLKIT_DRAKAN01_NOBLE01_DAMAGED_A,wallkit_drakan01_noble01_damaged_a,1,1,,1,0,0,,,,0,
61327,null,WALLKIT_DRAKAN01_NOBLE01_DAMAGED_A_MIRROR,wallkit_drakan01_noble01_damaged_a_mirror,1,1,,1,0,0,,,,0,
61328,null,WALLKIT_DRAKAN01_NOBLE01_DAMAGED_B,wallkit_drakan01_noble01_damaged_b,1,1,,1,0,0,,,,0,
61329,null,WALLKIT_DRAKAN01_NOBLE01_DAMAGED_B_NO_BLOCKRANGE,wallkit_drakan01_noble01_damaged_b_no_blockrange,1,1,,0,0,0,,,,0,
61330,null,WALLKIT_DRAKAN01_NOBLE01_DAMAGED_B_MIRROR,wallkit_drakan01_noble01_damaged_b_mirror,1,1,,1,0,0,,,,0,
61331,null,WALLKIT_DRAKAN01_NOBLE01_DAMAGED_C,wallkit_drakan01_noble01_damaged_c,1,1,,1,0,0,,,,0,
61332,null,WALLKIT_DRAKAN01_NOBLE01_DAMAGED_C_MIRROR,wallkit_drakan01_noble01_damaged_c_mirror,1,1,,1,0,0,,,,0,
61333,null,WALLKIT_DRAKAN01_NOBLE01_DAMAGED_C_MIRROR_NO_BLOCKRANGE,wallkit_drakan01_noble01_damaged_c_mirror_no_blockrange,1,1,,0,0,0,,,,0,
61334,null,WALLKIT_DRAKAN01_NOBLE01_WINDOW01,wallkit_drakan01_noble01_window01,1,1,,1,0,0,,,,0,
61335,null,WALLKIT_DRAKAN01_NOBLE01_WINDOW01_MIRROR,wallkit_drakan01_noble01_window01_mirror,1,1,,1,0,0,,,,0,
61336,Door,WALLKIT_DRAKAN01_NOBLE01_DOUBLEDOOR_L,wallkit_drakan01_noble01_doubledoor_l,1,1,Open,1,0,1,,,,0,
61337,Door,WALLKIT_DRAKAN01_NOBLE01_DOUBLEDOOR_R,wallkit_drakan01_noble01_doubledoor_r,1,1,Open,1,0,1,,,,0,
61338,Door,WALLKIT_DRAKAN01_NOBLE01_DOUBLEDOOR_DAMAGED_L,wallkit_drakan01_noble01_doubledoor_damaged_l,1,1,Open,1,0,1,,,,0,
61339,Door,WALLKIT_DRAKAN01_NOBLE01_DOUBLEDOOR_DAMAGED_R,wallkit_drakan01_noble01_doubledoor_damaged_r,1,1,Open,1,0,1,,,,0,
61340,null,WALLKIT_DRAKAN01_SERVANT01_A,wallkit_drakan01_servant01_a,1,1,,1,0,0,,,,0,
61341,null,WALLKIT_DRAKAN01_SERVANT01_NO_BLOCKRANGE,wallkit_drakan01_servant01_no_blockrange,1,1,,0,0,0,,,,0,
61342,null,WALLKIT_DRAKAN01_SERVANT01_A_FLIPPED,wallkit_drakan01_servant01_a_flipped,1,1,,1,0,0,,,,0,
61343,null,WALLKIT_DRAKAN01_SERVANT01_A_TYPE8A,wallkit_drakan01_servant01_a_type8a,1,1,,1,0,0,,,,0,
61344,null,WALLKIT_DRAKAN01_SERVANT01_A_TYPE8B,wallkit_drakan01_servant01_a_type8b,1,1,,1,0,0,,,,0,
61345,null,WALLKIT_DRAKAN01_SERVANT01_A_TYPE8C,wallkit_drakan01_servant01_a_type8c,1,1,,1,0,0,,,,0,
61346,null,WALLKIT_DRAKAN01_SERVANT01_A_TYPE8D,wallkit_drakan01_servant01_a_type8d,1,1,,1,0,0,,,,0,
61347,null,WALLKIT_DRAKAN01_SERVANT01_B,wallkit_drakan01_servant01_b,1,1,,1,0,0,,,,0,
61348,null,WALLKIT_DRAKAN01_SERVANT01_C,wallkit_drakan01_servant01_c,1,1,,1,0,0,,,,0,
61349,null,WALLKIT_DRAKAN01_SERVANT01_D,wallkit_drakan01_servant01_d,1,1,,1,0,0,,,,0,
61350,null,WALLKIT_DRAKAN01_SERVANT01_WINDOW01,wallkit_drakan01_servant01_window01,1,1,,1,0,0,,,,0,
61351,null,WALLKIT_DRAKAN01_SERVANT01_WINDOW01_MIRROR,wallkit_drakan01_servant01_window01_mirror,1,1,,1,0,0,,,,0,
61352,Door,WALLKIT_DRAKAN01_SERVANT01_DOOR,wallkit_drakan01_servant01_door,1,1,Open,1,0,1,,,,0,
61353,null,WALLKIT_DRAKAN01_SERVANT_INTERNAL01_A,wallkit_drakan01_servant_internal01_a,1,1,,1,0,0,,,,0,
61354,null,WALLKIT_DRAKAN01_SERVANT_INTERNAL01_B,wallkit_drakan01_servant_internal01_b,1,1,,1,0,0,,,,0,
61355,null,WALLKIT_DRAKAN01_SERVANT_INTERNAL01_C,wallkit_drakan01_servant_internal01_c,1,1,,1,0,0,,,,0,
61356,null,WALLKIT_DRAKAN01_SERVANT_INTERNAL01_D,wallkit_drakan01_servant_internal01_d,1,1,,1,0,0,,,,0,
61357,null,WALLKIT_DRAKAN01_PRISON01,wallkit_drakan01_prison01,1,1,,1,0,0,,,,0,
61358,null,WALLKIT_DRAKAN01_PRISON02,wallkit_drakan01_prison02,1,1,,1,0,0,,,,0,
61359,null,WALLKIT_DRAKAN01_PRISON01_END01,wallkit_drakan01_prison01_end01,1,1,,1,0,0,,,,0,
61360,null,WALLKIT_DRAKAN01_PRISON01_END02,wallkit_drakan01_prison01_end02,1,1,,1,0,0,,,,0,
61361,Gate,WALLKIT_DRAKAN01_PRISON01_DOOR_L,wallkit_drakan01_prison01_door_l,1,1,Open,1,0,1,,,,167,
61362,Gate,WALLKIT_DRAKAN01_PRISON01_DOOR_L_OPEN,wallkit_drakan01_prison01_door_l_open,1,1,Close,1,0,1,,,,168,
61363,null,WALLKIT_DRAKAN04_DEFAULT01,wallkit_drakan04_default01,1,1,,1,0,0,,,,0,
61364,null,MYQ6_WALL_JOIN_R,myq6_wall_join_r,1,1,,1,0,0,,,,0,
61365,null,MYQ6_WALL_JOIN_L,myq6_wall_join_l,1,1,,1,0,0,,,,0,
61366,null,MYQ6_WALL_CAVE,myq6_wall_cave,1,1,,1,0,0,,,,0,
61367,null,MYQ6_WALL_CAVE02,myq6_wall_cave02,1,1,,1,0,0,,,,0,
61368,null,MYQ6_WALL_CAVE_MID,myq6_wall_cave_mid,1,1,,1,0,0,,,,0,
61369,null,MYQ6_WALL_CAVE_SUPPORT_RIGHT,myq6_wall_cave_support_right,1,1,,1,0,0,,,,0,
61370,null,MYQ6_WALL_CAVE_SUPPORT_LEFT,myq6_wall_cave_support_left,1,1,,1,0,0,,,,0,
61371,null,MYQ6_WALL_CAVE_SUPPORT_MID,myq6_wall_cave_support_mid,1,1,,1,0,0,,,,0,
61372,null,MYQ6_WALL_CAVE_SUPPORT_MID_POST,myq6_wall_cave_support_mid_post,1,1,,1,0,0,,,,0,
61373,null,PAINTING_DRAKAN01,painting_drakan01,1,1,,1,0,0,,,,0,
61374,null,PAINTING_DRAKAN02,painting_drakan02,1,1,,1,0,0,,,,0,
61375,null,PAINTING_DRAKAN03,painting_drakan03,1,1,,1,0,0,,,,0,
61376,null,PAINTING_DRAKAN04,painting_drakan04,1,1,,1,0,0,,,,0,
61377,null,PAINTING_DRAKAN05,painting_drakan05,1,1,,1,0,0,,,,0,
61378,null,PAINTING_DRAKAN06,painting_drakan06,1,1,,1,0,0,,,,0,
61379,null,PAINTING_DRAKAN07,painting_drakan07,1,1,,1,0,0,,,,0,
61380,null,PAINTING_DRAKAN08,painting_drakan08,1,1,,1,0,0,,,,0,
61381,Table,DRAKAN01_TABLE_GAME01,drakan01_table_game01,1,1,,0,0,1,,,,154,
61382,Table,DRAKAN01_TABLE_GAME02,drakan01_table_game02,1,1,,0,0,1,,,,154,
61383,Shelves,DRAKAN01_SHELVES01,drakan01_shelves01,1,1,,1,0,1,,,,0,
61384,Shelves,DRAKAN01_SHELVES01_2X2,drakan01_shelves01_2x2,2,2,,1,0,1,,,,0,
61385,Chair,DRAKAN01_CHAIR01,drakan01_chair01,1,1,,1,0,1,,,,0,
61386,Chair,DRAKAN01_CHAIR02,drakan01_chair02,1,1,,1,0,1,,,,0,
61387,null,DRAKAN01_RUG_3X6,drakan01_rug_3x6,1,1,,1,0,0,,,,0,
61388,null,DRAKAN01_RUG_CENTRAL,drakan01_rug_central,1,1,,1,0,0,,,,0,
61389,Table,DRAKAN_TABLE01_DINNING01,drakan_table01_dinning01,3,11,,0,0,1,,,,154,
61390,Table,DRAKAN_TABLE01_NOBLE01,drakan_table01_noble01,2,1,,0,0,1,,,,156,
61391,Table,DRAKAN_TABLE01_NOBLE01_ODD,drakan_table01_noble01_odd,3,1,,0,0,1,,,,0,
61392,Coffin,COFFIN_DRAKAN01_RANIS01,coffin_drakan01_ranis01,2,3,,0,0,1,,,,0,
61393,Coffin,COFFIN_DRAKAN01_VANESCULA01,coffin_drakan01_vanescula01,2,3,,0,0,1,,,,0,
61394,Coffin,COFFIN_DRAKAN01_LOWERNIEL01,coffin_drakan01_lowerniel01,1,3,,0,0,1,,,,0,
61395,Coffin,COFFIN_DRAKAN01_DRAYNOR01,coffin_drakan01_draynor01,1,3,,0,0,1,,,,0,
61396,Statue,STATUE_DRAKAN01_DEFAULT01,statue_drakan01_default01,1,1,,1,0,1,,,,0,
61397,Statue,STATUE_DRAKAN01_DEFAULT02,statue_drakan01_default02,1,1,,1,0,1,,,,0,
61398,Statue,STATUE_DRAKAN01_DEFAULT03,statue_drakan01_default03,1,1,,1,0,1,,,,0,
61399,Statue,STATUE_DRAKAN01_DEFAULT04,statue_drakan01_default04,1,1,,1,0,1,,,,0,
61400,Statue,STATUE_DRAKAN01_DEFAULT05,statue_drakan01_default05,1,1,,1,0,1,,,,0,
61401,Statue,STATUE_DRAKAN01_DEFAULT06,statue_drakan01_default06,1,1,,1,0,1,,,,0,
61402,Statue,STATUE_DRAKAN01_DEFAULT07,statue_drakan01_default07,1,1,,1,0,1,,,,0,
61403,Statue,STATUE_DRAKAN01_DEFAULT01_M,statue_drakan01_default01_m,1,1,,1,0,1,,,,0,
61404,Statue,STATUE_DRAKAN01_DEFAULT02_M,statue_drakan01_default02_m,1,1,,1,0,1,,,,0,
61405,Statue,STATUE_DRAKAN01_DEFAULT03_M,statue_drakan01_default03_m,1,1,,1,0,1,,,,0,
61406,Statue,STATUE_DRAKAN01_DEFAULT04_M,statue_drakan01_default04_m,1,1,,1,0,1,,,,0,
61407,Statue,STATUE_DRAKAN01_DEFAULT05_M,statue_drakan01_default05_m,1,1,,1,0,1,,,,0,
61408,Statue,STATUE_DRAKAN01_DEFAULT06_M,statue_drakan01_default06_m,1,1,,1,0,1,,,,0,
61409,Statue,STATUE_DRAKAN01_DEFAULT07_M,statue_drakan01_default07_m,1,1,,1,0,1,,,,0,
61410,Statue,STATUE_DRAKAN01_DEFAULT01_2X2,statue_drakan01_default01_2x2,2,2,,1,0,1,,,,0,
61411,Statue,STATUE_DRAKAN01_DEFAULT02_2X2,statue_drakan01_default02_2x2,2,2,,1,0,1,,,,0,
61412,Statue,STATUE_DRAKAN01_DEFAULT03_2X2,statue_drakan01_default03_2x2,2,2,,1,0,1,,,,0,
61413,Statue,STATUE_DRAKAN01_DEFAULT04_2X2,statue_drakan01_default04_2x2,2,2,,1,0,1,,,,0,
61414,Statue,STATUE_DRAKAN01_DEFAULT05_2X2,statue_drakan01_default05_2x2,2,2,,1,0,1,,,,0,
61415,Statue,STATUE_DRAKAN01_DEFAULT06_2X2,statue_drakan01_default06_2x2,2,2,,1,0,1,,,,0,
61416,Statue,STATUE_DRAKAN01_DEFAULT07_2X2,statue_drakan01_default07_2x2,2,2,,1,0,1,,,,0,
61417,Odd device,ALTAR_DRAKAN01_LAB01,altar_drakan01_lab01,3,1,,1,0,1,,,,0,
61418,Cabinet,CABINET_DRAKAN01_LAB01,cabinet_drakan01_lab01,1,1,,0,0,1,,,,0,
61419,Lab table,TABLE_DRAKAN01_LAB01,table_drakan01_lab01,2,1,,0,0,1,,,,154,
61420,Equipment table,TABLE_DRAKAN01_TOOLS01,table_drakan01_tools01,1,2,,1,0,1,,,,0,
61421,Lab table,TABLE_DRAKAN01_LAB01_2X2,table_drakan01_lab01_2x2,2,2,,0,0,1,,,,154,
61422,Mixing tube,VIALS_DRAKAN01_TUBE01,vials_drakan01_tube01,1,1,,0,0,1,,,,0,
61423,Mixing tube,VIALS_DRAKAN01_TUBE01_RESIZED01,vials_drakan01_tube01_resized01,1,1,,0,0,1,,,,0,
61424,Distillation kit,VIALS_DRAKAN01_DISTILATION01,vials_drakan01_distilation01,2,1,,1,0,1,,,,0,
61425,Distillation kit,VIALS_DRAKAN01_DISTILATION02,vials_drakan01_distilation02,1,1,,1,0,1,,,,0,
61426,Distillation kit,VIALS_DRAKAN01_DISTILATION03,vials_drakan01_distilation03,1,1,,1,0,1,,,,0,
61427,Distillation kit,VIALS_DRAKAN01_DISTILATION04,vials_drakan01_distilation04,1,1,,1,0,1,,,,0,
61428,Bowl,BOWL_DRAKAN01_TORTURE01,bowl_drakan01_torture01,1,1,,1,0,1,,,,0,
61429,null,CANDLES_DRAKAN01_MANY01,candles_drakan01_many01,1,1,,0,0,0,,,,0,
61430,null,CANDLES_DRAKAN01_DEFAULT01,candles_drakan01_default01,1,1,,0,0,0,,,,0,
61431,null,CANDLES_DRAKAN01_CORNER01,candles_drakan01_corner01,1,1,,0,0,0,,,,0,
61432,null,CANDLES_DRAKAN01_SIDE01,candles_drakan01_side01,1,1,,0,0,0,,,,0,
61433,Booth,BOOTH_DRAKAN01_LAB01,booth_drakan01_lab01,3,3,,1,0,1,,,,0,
61434,Booth,BOOTH_DRAKAN01_LAB01_2X2,booth_drakan01_lab01_2x2,2,2,,1,0,1,,,,0,
61435,Booth,BOOTH_DRAKAN01_LAB01_2X2_OFFSET,booth_drakan01_lab01_2x2_offset,2,2,,1,0,1,,,,0,
61436,Booth,BOOTH_DRAKAN01_LAB01_SHATTERED01,booth_drakan01_lab01_shattered01,3,3,,1,0,1,,,,0,
61437,null,GLYPH_DRAKAN01_LAB01,glyph_drakan01_lab01,3,3,,0,0,0,,,,0,
61438,null,GLYPH_DRAKAN01_LAB01_FLOOR,glyph_drakan01_lab01_floor,1,1,,0,0,0,,,,0,
61439,null,PIPES_DRAKAN01_WALLPIPES01,pipes_drakan01_wallpipes01,1,1,,1,0,0,,,,0,
61440,null,PIPES_DRAKAN01_LAB01,pipes_drakan01_lab01,1,1,,1,0,0,,,,0,
61441,null,PIPES_DRAKAN02_LAB01,pipes_drakan02_lab01,1,1,,1,0,0,,,,0,
61442,null,PIPES_DRAKAN03_LAB0,pipes_drakan03_lab0,1,1,,1,0,0,,,,0,
61443,null,PIPES_DRAKAN03_LAB0_OFFSET,pipes_drakan03_lab0_offset,1,1,,1,0,0,,,,0,
61444,Book,BOOK_DRAKAN01_BOOKSTAND01,book_drakan01_bookstand01,1,1,,0,0,1,,,,0,
61445,Altar,ALTAR_DRAKAN01_CHAPEL01,altar_drakan01_chapel01,4,2,,0,0,1,,,,0,
61446,Altar,ALTAR_DRAKAN01_CHAPEL01_USABLE,altar_drakan01_chapel01_usable,3,2,Inspect,0,0,1,,,,897,
61447,Altar,ALTAR_DRAKAN01_CHAPEL01_3X1,altar_drakan01_chapel01_3x1,3,1,,0,0,1,,,,0,
61448,Brazier,CANDELABRA_DRAKAN01_DEFAULT01,candelabra_drakan01_default01,1,1,,0,0,1,,,,0,
61449,Throne,THRONE_DRAKAN01_DEFAULT01,throne_drakan01_default01,2,2,,1,0,1,,,,0,
61450,null,PILLAR_DRAKAN02_DEFAULT01,pillar_drakan02_default01,1,1,,1,0,0,,,,0,
61451,null,PILLAR_DRAKAN02_DEFAULT02,pillar_drakan02_default02,1,1,,1,0,0,,,,0,
61452,null,PILLAR_DRAKAN02_BROKEN01,pillar_drakan02_broken01,1,1,,1,0,0,,,,0,
61453,null,PILLAR_DRAKAN02_LARGE01,pillar_drakan02_large01,2,2,,1,0,0,,,,0,
61454,null,PILLAR_DRAKAN02_LARGE02,pillar_drakan02_large02,2,2,,1,0,0,,,,0,
61455,null,PILLAR_DRAKAN02_LARGE_BROKEN01,pillar_drakan02_large_broken01,2,2,,1,0,0,,,,0,
61456,null,PILLAR_DRAKAN02_SMALL01,pillar_drakan02_small01,1,1,,1,0,0,,,,0,
61457,Weapons rack,ARMOURY_DRAKAN01_RACK01_EMPTY01,armoury_drakan01_rack01_empty01,2,1,,1,0,1,,,,0,
61458,Weapons rack,ARMOURY_DRAKAN01_RACK01,armoury_drakan01_rack01,2,1,,1,0,1,,,,0,
61459,Weapons rack,ARMOURY_DRAKAN01_RACK02,armoury_drakan01_rack02,2,1,,1,0,1,,,,0,
61460,Weapons rack,ARMOURY_DRAKAN01_RACK03,armoury_drakan01_rack03,2,1,,1,0,1,,,,0,
61461,Weapons rack,ARMOURY_DRAKAN01_RACK01_1X3,armoury_drakan01_rack01_1x3,3,1,,1,0,1,,,,0,
61462,Weapons rack,ARMOURY_DRAKAN01_RACK02_1X3,armoury_drakan01_rack02_1x3,3,1,,1,0,1,,,,0,
61463,Weapons rack,ARMOURY_DRAKAN01_RACK03_1X3,armoury_drakan01_rack03_1x3,3,1,,1,0,1,,,,0,
61464,Weapons rack,ARMOURY_DRAKAN01_RACK01_2X2,armoury_drakan01_rack01_2x2,2,2,,1,0,1,,,,0,
61465,Weapons rack,ARMOURY_DRAKAN01_RACK02_2X2,armoury_drakan01_rack02_2x2,2,2,,1,0,1,,,,0,
61466,Weapons rack,ARMOURY_DRAKAN01_RACK03_2X2,armoury_drakan01_rack03_2x2,2,2,,1,0,1,,,,0,
61467,null,ARMOURY_WALL_DRAKAN01_SHIELD01,armoury_wall_drakan01_shield01,1,1,,1,0,0,,,,0,
61468,null,ARMOURY_WALL_DRAKAN01_SHIELD01_N,armoury_wall_drakan01_shield01_n,1,1,,1,0,0,,,,0,
61469,null,ARMOURY_WALL_DRAKAN01_SHIELD01_S,armoury_wall_drakan01_shield01_s,1,1,,1,0,0,,,,0,
61470,null,ARMOURY_WALL_DRAKAN01_SHIELD01_E,armoury_wall_drakan01_shield01_e,1,1,,1,0,0,,,,0,
61471,null,ARMOURY_WALL_DRAKAN01_SHIELD01_W,armoury_wall_drakan01_shield01_w,1,1,,1,0,0,,,,0,
61472,null,ARMOURY_WALL_DRAKAN01_SPEAR01,armoury_wall_drakan01_spear01,1,1,,1,0,0,,,,0,
61473,null,ARMOURY_WALL_DRAKAN01_SPEAR01_N,armoury_wall_drakan01_spear01_n,1,1,,1,0,0,,,,0,
61474,null,ARMOURY_WALL_DRAKAN01_SPEAR01_S,armoury_wall_drakan01_spear01_s,1,1,,1,0,0,,,,0,
61475,null,ARMOURY_WALL_DRAKAN01_SPEAR01_E,armoury_wall_drakan01_spear01_e,1,1,,1,0,0,,,,0,
61476,null,ARMOURY_WALL_DRAKAN01_SPEAR01_W,armoury_wall_drakan01_spear01_w,1,1,,1,0,0,,,,0,
61477,null,ARMOURY_WALL_DRAKAN01_SPEAR02,armoury_wall_drakan01_spear02,1,1,,1,0,0,,,,0,
61478,null,ARMOURY_WALL_DRAKAN01_SPEAR02_N,armoury_wall_drakan01_spear02_n,1,1,,1,0,0,,,,0,
61479,null,ARMOURY_WALL_DRAKAN01_SPEAR02_S,armoury_wall_drakan01_spear02_s,1,1,,1,0,0,,,,0,
61480,null,ARMOURY_WALL_DRAKAN01_SPEAR02_E,armoury_wall_drakan01_spear02_e,1,1,,1,0,0,,,,0,
61481,null,ARMOURY_WALL_DRAKAN01_SPEAR02_W,armoury_wall_drakan01_spear02_w,1,1,,1,0,0,,,,0,
61482,Mortuary table,TABLE_DRAKAN01_MORTUARY01,table_drakan01_mortuary01,2,3,,0,0,1,,,,154,
61483,Cabinet,CABINET_DRAKAN01_DEFAULT01,cabinet_drakan01_default01,2,2,,1,0,1,,,,0,
61484,null,SHELF_DRAKAN01_FOOD01,shelf_drakan01_food01,1,1,,0,0,0,,,,0,
61485,null,SHELF_DRAKAN01_FOOD02,shelf_drakan01_food02,1,1,,0,0,0,,,,0,
61486,Shelves,DRAKAN01_SHELVES02,drakan01_shelves02,2,1,,0,0,1,,,,0,
61487,Shelves,DRAKAN01_SHELVES03,drakan01_shelves03,2,1,,0,0,1,,,,0,
61488,Vanity,DRAKAN01_VANITY_DEFAULT01,drakan01_vanity_default01,2,1,,0,0,1,,,,0,
61489,Mirror,DRAKAN01_MIRROR_DEFAULT01,drakan01_mirror_default01,1,1,,1,0,1,,,,0,
61490,Sack,SACK_DRAKAN01_BLOOD01,sack_drakan01_blood01,1,1,,0,0,1,,,,0,
61491,Sack,SACK_DRAKAN01_BLOOD02,sack_drakan01_blood02,1,1,,0,0,1,,,,0,
61492,Sacks,SACK_DRAKAN01_BLOOD03,sack_drakan01_blood03,1,1,,0,0,1,,,,0,
61493,null,SACK_DRAKAN01_BLOOD04,sack_drakan01_blood04,1,1,,0,0,0,,,,0,
61494,Bowl,BOWL_DRAKAN01_BLOOD01,bowl_drakan01_blood01,1,1,,0,0,1,,,,0,
61495,Bowls,BOWL_DRAKAN01_BLOOD02,bowl_drakan01_blood02,1,1,,0,0,1,,,,0,
61496,Bowls,BOWL_DRAKAN01_BLOOD03,bowl_drakan01_blood03,1,1,,0,0,1,,,,0,
61497,null,TORCH_DRAKAN01,torch_drakan01,1,1,,1,0,0,,,,0,
